scenario,scenario_id,timestamp,value
Baseline_Actual,5,2025-11-01,1392.3461867450997
Baseline_Actual,5,2025-12-01,1340.5494837160777
Baseline_Actual,6,2024-01-01,1352.1311792462075
Baseline_Actual,6,2024-02-01,1413.6299520381008
Baseline_Actual,6,2024-03-01,1379.841494966342
Baseline_Actual,6,2024-04-01,1336.1741113058868
Baseline_Actual,6,2024-05-01,1370.2483947410167
Baseline_Actual,6,2024-06-01,1368.9012016960496
Baseline_Actual,6,2024-07-01,1384.3664112783954
Baseline_Actual,6,2024-08-01,1380.0598290630614
Baseline_Actual,6,2024-09-01,1435.4994215414533
Baseline_Actual,6,2024-10-01,1401.3634018691018
Baseline_Actual,6,2024-11-01,1431.8667462227388
Baseline_Actual,6,2024-12-01,1421.3117683343016
Baseline_Actual,6,2025-01-01,1429.7530419253194
Baseline_Actual,6,2025-02-01,1367.461686453555
Baseline_Actual,6,2025-03-01,1403.067355875418
Baseline_Actual,6,2025-04-01,1371.908219188368
Baseline_Actual,6,2025-05-01,1405.0209071186916
Baseline_Actual,6,2025-06-01,1429.150972533255
Baseline_Actual,6,2025-07-01,1413.6225030588382
Baseline_Actual,6,2025-08-01,1389.3424422891235
Baseline_Actual,6,2025-09-01,1421.0724980913217
Baseline_Actual,6,2025-10-01,1358.2916543913477
Baseline_Actual,6,2025-11-01,1340.5143267912247
Baseline_Actual,6,2025-12-01,1324.9080380561782
Baseline_Actual,7,2024-01-01,1352.1311792462075
Baseline_Actual,7,2024-02-01,1445.181712007116
Baseline_Actual,7,2024-03-01,1419.209801822387
Baseline_Actual,7,2024-04-01,1435.9005095725806
Baseline_Actual,7,2024-05-01,1398.4346550907014
Baseline_Actual,7,2024-06-01,1499.9270257592386
Baseline_Actual,7,2024-07-01,1480.5818291034943
Baseline_Actual,7,2024-08-01,1529.9455092808748
Baseline_Actual,7,2024-09-01,1496.2494590541346
Baseline_Actual,7,2024-10-01,1423.8610968394294
Baseline_Actual,7,2024-11-01,1434.819307162115
Baseline_Actual,7,2024-12-01,1453.5063413546814
Baseline_Actual,7,2025-01-01,1313.3387010598249
Baseline_Actual,7,2025-02-01,1330.1815767841213
Baseline_Actual,7,2025-03-01,1383.3954481178498
Baseline_Actual,7,2025-04-01,1371.9292117662899
Baseline_Actual,7,2025-05-01,1390.0224438051398
Baseline_Actual,7,2025-06-01,1387.9374632232102
Baseline_Actual,7,2025-07-01,1373.497447627708
Baseline_Actual,7,2025-08-01,1445.6848849131375
Baseline_Actual,7,2025-09-01,1430.6117625119766
Baseline_Actual,7,2025-10-01,1362.3506709095232
Baseline_Actual,7,2025-11-01,1385.9824447567485
Baseline_Actual,7,2025-12-01,1327.171173392138
Baseline_Actual,8,2024-01-01,1352.1311792462075
Baseline_Actual,8,2024-02-01,1375.163752310807
Baseline_Actual,8,2024-03-01,1413.3978862371855
Baseline_Actual,8,2024-04-01,1417.1041390366718
Baseline_Actual,8,2024-05-01,1434.390163190154
Baseline_Actual,8,2024-06-01,1440.1093897720311
Baseline_Actual,8,2024-07-01,1436.6167119991799
Baseline_Actual,8,2024-08-01,1454.9722289934539
Baseline_Actual,8,2024-09-01,1419.2295905248725
Baseline_Actual,8,2024-10-01,1383.8271221092828
Baseline_Actual,8,2024-11-01,1378.3118771716563
Baseline_Actual,8,2024-12-01,1352.8284582557912
Baseline_Actual,8,2025-01-01,1381.6370375585914
Baseline_Actual,8,2025-02-01,1387.3800877067215
Baseline_Actual,8,2025-03-01,1371.6966568909784
Baseline_Actual,8,2025-04-01,1366.916105154232
Baseline_Actual,8,2025-05-01,1398.1001846354793
Baseline_Actual,8,2025-06-01,1409.4554199096945
Baseline_Actual,8,2025-07-01,1399.9956676995014
Baseline_Actual,8,2025-08-01,1454.2246881844012
Baseline_Actual,8,2025-09-01,1429.6465553808612
Baseline_Actual,8,2025-10-01,1420.655298820956
Baseline_Actual,8,2025-11-01,1363.0450060674536
Baseline_Actual,8,2025-12-01,1362.3124102433108
Baseline_Actual,9,2024-01-01,1352.1311792462075
Baseline_Actual,9,2024-02-01,1345.0958440593413
Baseline_Actual,9,2024-03-01,1383.4450515479393
Baseline_Actual,9,2024-04-01,1378.1745036980335
Baseline_Actual,9,2024-05-01,1428.0713784251302
Baseline_Actual,9,2024-06-01,1436.5171101173732
Baseline_Actual,9,2024-07-01,1427.3944806504733
Baseline_Actual,9,2024-08-01,1421.5804959043653
Baseline_Actual,9,2024-09-01,1404.1010710430846
Baseline_Actual,9,2024-10-01,1357.6998555615999
Baseline_Actual,9,2024-11-01,1360.0994990857125
Baseline_Actual,9,2024-12-01,1362.2871288591468
Baseline_Actual,9,2025-01-01,1338.7428805182567
Baseline_Actual,9,2025-02-01,1325.9920902655285
Baseline_Actual,9,2025-03-01,1380.0107335179216
Baseline_Actual,9,2025-04-01,1341.0423578439518
Baseline_Actual,9,2025-05-01,1372.26932538762
Baseline_Actual,9,2025-06-01,1326.1713172211194
Baseline_Actual,9,2025-07-01,1422.8608174309525
Baseline_Actual,9,2025-08-01,1388.2775768445406
Baseline_Actual,9,2025-09-01,1388.0695697417991
Baseline_Actual,9,2025-10-01,1401.424065904763
Baseline_Actual,9,2025-11-01,1358.7214379221346
Baseline_Actual,9,2025-12-01,1347.1756893601125
Baseline_Actual,10,2024-01-01,1352.1311792462075
Baseline_Actual,10,2024-02-01,1364.821220815783
Baseline_Actual,10,2024-03-01,1431.383296182265
Baseline_Actual,10,2024-04-01,1407.3902186249734
Baseline_Actual,10,2024-05-01,1412.893123839377
Baseline_Actual,10,2024-06-01,1419.95337360461
Baseline_Actual,10,2024-07-01,1436.9817119830464
Baseline_Actual,10,2024-08-01,1466.379306153648
Baseline_Actual,10,2024-09-01,1432.1256546837747
Baseline_Actual,10,2024-10-01,1360.3628938638042
Baseline_Actual,10,2024-11-01,1403.4804356345248
Baseline_Actual,10,2024-12-01,1329.9941390218432
Baseline_Actual,10,2025-01-01,1268.209906672376
Baseline_Actual,10,2025-02-01,1310.9936833836377
Baseline_Actual,10,2025-03-01,1370.671067882507
Baseline_Actual,10,2025-04-01,1263.7687349453658
Baseline_Actual,10,2025-05-01,1364.7960240791106
Baseline_Actual,10,2025-06-01,1390.6528983227277
Baseline_Actual,10,2025-07-01,1396.512254124344
Baseline_Actual,10,2025-08-01,1317.9395743876921
Baseline_Actual,10,2025-09-01,1387.6553613494707
Baseline_Actual,10,2025-10-01,1356.4540702115937
Baseline_Actual,10,2025-11-01,1331.215291951788
Baseline_Actual,10,2025-12-01,1309.8728377312632
Baseline_Actual,11,2024-01-01,1352.1311792462075
Baseline_Actual,11,2024-02-01,1372.654589040453
Baseline_Actual,11,2024-03-01,1362.238099150945
Baseline_Actual,11,2024-04-01,1368.54885651218
Baseline_Actual,11,2024-05-01,1384.1528926834217
Baseline_Actual,11,2024-06-01,1427.8930778893089
Baseline_Actual,11,2024-07-01,1387.7624968580312
Baseline_Actual,11,2024-08-01,1401.0878225548552
Baseline_Actual,11,2024-09-01,1354.8454669019495
Baseline_Actual,11,2024-10-01,1368.9463893486595
Baseline_Actual,11,2024-11-01,1331.8261552777042
Baseline_Actual,11,2024-12-01,1396.8853191331066
Baseline_Actual,11,2025-01-01,1366.3931529510019
