timestamp,q10,median,q90,mean,std,scenario
2026-01-01,1506.0933655430326,1506.0933655430326,1506.0933655430326,1506.0933655430301,2.5011104298755527e-12,baseline
2026-02-01,1591.3257232568747,1630.2007367729645,1657.7305219518285,1626.8431491857386,30.56826314642597,baseline
2026-03-01,1474.2718094495965,1523.228104802857,1552.0773248340677,1516.8737057812002,33.562235195738324,baseline
2026-04-01,1449.2189536218243,1485.2952792234078,1526.7365517576688,1487.2410652546396,30.40621203796062,baseline
2026-05-01,1470.1947971449656,1512.3789388460184,1548.6217218940294,1511.012357393463,30.8339543706859,baseline
2026-06-01,1484.1749389254414,1524.6653522971783,1564.3044739805362,1525.9746616843615,32.00824263159404,baseline
2026-07-01,1473.3176561344906,1515.0845404598715,1549.6929391002384,1515.9092537754552,30.223143730575366,baseline
2026-08-01,1483.3718734669471,1527.0128355603897,1565.3169853717577,1525.8304347039902,32.92778181180005,baseline
2026-09-01,1533.3271804498256,1567.0638855504742,1595.987453791731,1565.3134570515845,28.81976471805897,baseline
2026-10-01,1521.9320861241604,1574.7988654999283,1613.805321382609,1570.5266709373966,39.10324393665015,baseline
2026-11-01,1528.6747715413358,1585.8662727242008,1622.2608759879638,1582.868861176777,36.056016756514275,baseline
2026-12-01,1558.193529987474,1598.2869988511939,1637.948146923552,1597.2031062118426,31.22630086722692,baseline
2027-01-01,1551.9078636028707,1610.505931056905,1653.4333113241241,1607.082294334672,38.288014451787056,baseline
2027-02-01,1559.7382124015687,1606.8773988636513,1651.8167611201877,1605.2013698575108,39.156070324369935,baseline
2027-03-01,1567.3064363409171,1611.4563821824022,1648.8612195575672,1610.3353633838426,30.835412934825225,baseline
2027-04-01,1552.0200673456286,1606.2705418439825,1649.4470225691566,1602.9457135416496,36.969781899717994,baseline
2027-05-01,1564.4041515134488,1609.766933265806,1652.325162376348,1607.3643161800358,37.426244695903264,baseline
2027-06-01,1569.3984474460308,1616.399542938204,1648.3928750094713,1613.7749743166087,31.330477781284404,baseline
2027-07-01,1554.9322644872113,1616.9599645246376,1651.7128117850018,1607.066436739598,37.804887948020315,baseline
2027-08-01,1559.0042023801518,1609.168014527462,1657.0303573431327,1607.62486602817,37.51233924135534,baseline
2027-09-01,1570.2970257668374,1610.371753027436,1645.4248148474521,1608.6091904323316,30.72914690262695,baseline
2027-10-01,1559.199336575155,1612.8731195228734,1651.699267531556,1609.0470604101754,36.584856341237504,baseline
2027-11-01,1562.228711179122,1606.2590559236587,1647.6017796127944,1604.420122144693,35.69324158513159,baseline
2027-12-01,1562.748528105329,1606.0114236964976,1650.3843158177326,1605.6506014126865,36.85214965675691,baseline
2028-01-01,1571.8271681298068,1611.009836295324,1652.9796561089922,1608.1446583667798,41.17120043124482,baseline
2028-02-01,1560.0705594380163,1612.6874480402105,1649.7492252116535,1607.0925607101838,37.743221312400294,baseline
2028-03-01,1555.2711307493835,1601.1641194439471,1645.9518464771286,1601.4375089352468,37.65678605018495,baseline
2028-04-01,1554.9344211707216,1611.554170568277,1644.85720665766,1605.5249644119197,36.487083315217006,baseline
2028-05-01,1564.936199012918,1607.0047274910924,1654.2588434066886,1608.1311232458704,38.704558849615466,baseline
2028-06-01,1563.885894143396,1609.314978107383,1645.6853942007028,1607.635526507737,36.69361760485319,baseline
2028-07-01,1561.790138698507,1609.5083419954003,1648.3915191791211,1605.5665090208558,35.16879093811556,baseline
2028-08-01,1568.3180473577527,1614.3151820882786,1654.4076545689002,1610.1558015677883,37.35926855661065,baseline
2028-09-01,1561.289781099087,1600.6996948613196,1645.321448589567,1603.401364567157,36.20056904828964,baseline
2028-10-01,1561.0225490445844,1611.8096708264857,1642.9387137372519,1603.977472337989,34.52569176334926,baseline
2028-11-01,1566.9293117777768,1615.7844315109633,1653.066724302565,1613.31194068947,32.86780881624019,baseline
2028-12-01,1566.4320803156925,1612.6129476212304,1660.2281288865972,1611.0021916601584,37.688926209181005,baseline
2029-01-01,1565.3535488847879,1606.8496851292923,1656.069242225555,1608.4208353890801,40.37948458090116,baseline
2029-02-01,1570.486132488056,1613.0552082413988,1660.2633804757006,1611.2104577394794,35.87139283544828,baseline
2029-03-01,1556.8078063881337,1612.4162468450454,1651.0796811616567,1608.1123720418786,39.76442076999031,baseline
2029-04-01,1579.975237857237,1615.7488848706955,1645.7649385895866,1614.4164394328411,30.71156921122531,baseline
2029-05-01,1568.1976243325612,1608.6180251071937,1648.146851513658,1606.2057219132025,30.41261301378971,baseline
2029-06-01,1569.0920297869013,1609.8729760592532,1646.864713704319,1608.6381728866972,34.74216643816173,baseline
2029-07-01,1558.4708763256376,1610.5476245964282,1650.6777933758003,1605.5006866186193,40.89587185873931,baseline
2029-08-01,1569.8155092917646,1610.9510016881618,1653.0955339412483,1610.747070753446,38.132055925524156,baseline
2029-09-01,1579.2798163130913,1614.9351759097854,1648.9473253223423,1613.2769581589275,28.99938139671306,baseline
2029-10-01,1561.0698907063954,1614.0599628311786,1651.8891751059346,1610.3343412423083,32.229043202620005,baseline
2029-11-01,1564.8923839150227,1606.5116407953633,1648.8267266714577,1606.618782303146,36.5098461400132,baseline
2029-12-01,1578.957662591867,1618.7006258933188,1646.6201584392995,1613.3655985537046,32.787231856063286,baseline
2030-01-01,1569.1317282185519,1606.684913104099,1645.2614056776367,1606.1698577416807,30.23304778010894,baseline
2030-02-01,1558.026557372347,1606.115007730242,1639.3944467515105,1601.4075219019173,39.679146909749335,baseline
2030-03-01,1567.121045859363,1613.1170636104812,1649.957608608938,1610.0932914661216,32.10115432867735,baseline
2030-04-01,1573.4489449543673,1617.4719836700747,1652.6650402425123,1613.9024511721354,36.401260515306696,baseline
2030-05-01,1566.8194403442221,1615.29471682854,1655.9313268813387,1611.529594211298,36.14848580570985,baseline
2030-06-01,1576.4849722595861,1613.1777598499898,1651.0664741095416,1612.974219506816,31.321299168709725,baseline
2030-07-01,1564.8072897542397,1615.5052920344738,1651.019954375974,1609.865299811463,33.4052270649745,baseline
