timestamp,q10,median,q90,mean,std,scenario
2024-06-01,1475.1545391123304,1508.8840618673798,1547.198422233189,1508.9775286740974,29.83008783035371,E3_replay_2020_2021_boom
2024-07-01,1468.2149677564285,1508.4329881859449,1544.9789039737902,1508.3427605157246,33.268876793260766,E3_replay_2020_2021_boom
2024-08-01,1474.1096444725806,1517.8750398779216,1555.1372024220248,1517.219494461166,34.55439644727695,E3_replay_2020_2021_boom
2024-09-01,1499.184678280986,1547.143510941988,1585.8027649212527,1545.5304086951305,35.52812599512195,E3_replay_2020_2021_boom
2024-10-01,1493.460430335068,1539.875825288323,1583.4932059776577,1540.8660352169502,37.34109030931299,E3_replay_2020_2021_boom
2024-11-01,1501.4404660668636,1554.340557331137,1594.7042233506725,1552.512142267528,37.601081305907314,E3_replay_2020_2021_boom
2024-12-01,1513.8269681750885,1567.476253301264,1612.9443461891149,1566.8957028744605,39.10460703452287,E3_replay_2020_2021_boom
2025-01-01,1543.4912931069125,1596.3149899069217,1643.5166017986337,1597.3578099338526,41.05891371491162,E3_replay_2020_2021_boom
2025-02-01,1556.4564151453058,1611.5319959317144,1671.7058543706212,1613.4691130010865,43.277589713704465,E3_replay_2020_2021_boom
2025-03-01,1586.4294964813275,1640.3457951400696,1695.5660403074392,1641.4231451827734,44.15329903089621,E3_replay_2020_2021_boom
2025-04-01,1620.3717434594294,1680.8784024953984,1733.5681628076154,1680.739759022194,45.34779866713181,E3_replay_2020_2021_boom
2025-05-01,1662.5540091951095,1723.78499995609,1783.0492634729064,1726.5921405045274,49.11566588591953,E3_replay_2020_2021_boom
2025-06-01,1698.4703100520935,1761.2861555841105,1823.2444381921198,1766.4119752329573,51.383502039954514,E3_replay_2020_2021_boom
2025-07-01,1724.7545052525577,1787.4617827397979,1855.618864742411,1793.8061684226632,52.3979102085303,E3_replay_2020_2021_boom
2025-08-01,1754.346342208187,1820.4318109901724,1885.6103531176987,1826.1181833264654,54.37721337677269,E3_replay_2020_2021_boom
2025-09-01,1807.7540917156416,1875.626035487496,1942.9657161133287,1876.1511255281634,53.86784051278481,E3_replay_2020_2021_boom
2025-10-01,1857.8456962195844,1934.4023663240441,1997.2985077077897,1933.1642780886552,57.58737377241526,E3_replay_2020_2021_boom
2025-11-01,1890.5552746667793,1968.584684990149,2036.1126209421284,1970.8136142096741,58.35114576810119,E3_replay_2020_2021_boom
2025-12-01,1928.6758614965922,2010.443076863572,2076.4793037018367,2010.9216205606322,59.575143132637194,E3_replay_2020_2021_boom
2024-01-01,1348.4265213555555,1348.4265213555555,1348.4265213555555,1348.4265213555516,3.865352482534945e-12,E4_replay_2022_shock
2024-02-01,1461.1433168073888,1465.8048373887805,1470.3137713472233,1465.941540511067,4.024332055697473,E4_replay_2022_shock
2024-03-01,1474.1453299035227,1482.8800285573227,1491.6791328170548,1482.9640221280279,7.3325820581397485,E4_replay_2022_shock
2024-04-01,1528.0980257027275,1538.1988822063358,1549.179579171297,1538.7451548651998,8.792357858812935,E4_replay_2022_shock
2024-05-01,1584.0995115387016,1595.2348137568986,1613.2093502917312,1596.1043772978228,11.000600405340526,E4_replay_2022_shock
2024-06-01,1576.540699849347,1590.2794895614475,1608.5809966430322,1591.48759188388,13.449641601831768,E4_replay_2022_shock
