epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,25.81071662902832,,,,,
0,19,,21.090726852416992,,,,,
0,29,,18.130434036254883,,,,,
0,39,,15.765483856201172,,,,,
0,49,,14.447650909423828,,,,,
0,59,,13.316326141357422,,,,,
0,69,,12.0641508102417,,,,,
0,79,,11.814281463623047,,,,,
0,89,,9.426865577697754,,,,,
0,99,,8.608076095581055,,,,,
0,109,,8.419816970825195,,,,,
0,119,,9.661320686340332,,,,,
0,129,,8.28178882598877,,,,,
0,139,,7.056544303894043,,,,,
0,149,,7.683775901794434,,,,,
0,159,,6.560457706451416,,,,,
0,169,,9.034631729125977,,,,,
0,179,,6.258304119110107,,,,,
0,189,,6.7561774253845215,,,,,
0,199,,7.90676736831665,,,,,
0,209,,6.513085842132568,,,,,
0,219,,7.033688545227051,,,,,
0,229,,6.959799766540527,,,,,
0,239,,6.465889930725098,,,,,
0,249,,5.555899620056152,,,,,
0,259,,5.1302971839904785,,,,,
0,269,,4.945345401763916,,,,,
0,279,,6.273061275482178,,,,,
0,289,,9.182612419128418,,,,,
0,299,,6.317627429962158,,,,,
0,309,,7.991516590118408,,,,,
0,319,,4.741921901702881,,,,,
0,329,,5.440581321716309,,,,,
0,339,,5.1346049308776855,,,,,
0,342,,,395.2431335449219,0.24758873879909515,442.1015319824219,0.2916804254055023,386.2284240722656
0,342,10.891610145568848,,,,,,
1,349,,4.2382426261901855,,,,,
1,359,,4.902053356170654,,,,,
1,369,,5.726151466369629,,,,,
1,379,,5.424769401550293,,,,,
1,389,,4.454156398773193,,,,,
1,399,,5.16617488861084,,,,,
1,409,,5.288250923156738,,,,,
1,419,,5.595783710479736,,,,,
1,429,,3.4293699264526367,,,,,
1,439,,6.008172035217285,,,,,
1,449,,5.0620598793029785,,,,,
1,459,,4.308009147644043,,,,,
1,469,,3.956972122192383,,,,,
1,479,,4.254925727844238,,,,,
1,489,,5.218914985656738,,,,,
1,499,,3.525991439819336,,,,,
1,509,,3.388063430786133,,,,,
1,519,,3.275678873062134,,,,,
1,529,,3.3605263233184814,,,,,
1,539,,3.3317861557006836,,,,,
1,549,,3.359022378921509,,,,,
1,559,,5.619894504547119,,,,,
1,569,,4.269289493560791,,,,,
1,579,,3.795790195465088,,,,,
1,589,,3.426910161972046,,,,,
1,599,,3.019679307937622,,,,,
1,609,,2.912262439727783,,,,,
1,619,,4.365240097045898,,,,,
1,629,,4.93146276473999,,,,,
1,639,,2.7496659755706787,,,,,
1,649,,2.7535712718963623,,,,,
1,659,,2.5020663738250732,,,,,
1,669,,2.693849563598633,,,,,
1,679,,3.813182830810547,,,,,
1,685,,,421.1319885253906,0.2638990879058838,470.3956298828125,0.3144545555114746,413.0926208496094
1,685,4.052154064178467,,,,,,
2,689,,3.263646125793457,,,,,
2,699,,3.1170766353607178,,,,,
2,709,,3.5115835666656494,,,,,
2,719,,2.6191070079803467,,,,,
2,729,,3.644897222518921,,,,,
2,739,,3.4801883697509766,,,,,
2,749,,2.383784770965576,,,,,
2,759,,2.756437301635742,,,,,
2,769,,3.5485422611236572,,,,,
2,779,,2.5497288703918457,,,,,
2,789,,2.7283217906951904,,,,,
2,799,,2.8137080669403076,,,,,
2,809,,2.4482524394989014,,,,,
2,819,,2.300814628601074,,,,,
2,829,,2.065384864807129,,,,,
2,839,,2.1962482929229736,,,,,
2,849,,2.756786584854126,,,,,
2,859,,2.4154391288757324,,,,,
2,869,,2.1393134593963623,,,,,
2,879,,3.273010730743408,,,,,
2,889,,3.210491895675659,,,,,
2,899,,3.0056328773498535,,,,,
2,909,,2.4003491401672363,,,,,
2,919,,2.5398268699645996,,,,,
2,929,,2.481412410736084,,,,,
2,939,,2.276665210723877,,,,,
2,949,,2.2492153644561768,,,,,
2,959,,4.475168228149414,,,,,
2,969,,2.82543683052063,,,,,
2,979,,2.5312421321868896,,,,,
2,989,,2.495941162109375,,,,,
2,999,,2.686187505722046,,,,,
2,1009,,2.0978662967681885,,,,,
2,1019,,2.797576427459717,,,,,
2,1028,,,426.5762939453125,0.2673015594482422,476.70263671875,0.3193581998348236,436.43731689453125
2,1028,2.749631404876709,,,,,,
3,1029,,3.355117082595825,,,,,
3,1039,,2.318847179412842,,,,,
3,1049,,2.181715726852417,,,,,
3,1059,,2.7667455673217773,,,,,
3,1069,,2.0647125244140625,,,,,
3,1079,,1.9592100381851196,,,,,
3,1089,,2.7974579334259033,,,,,
3,1099,,2.2453629970550537,,,,,
3,1109,,2.919147491455078,,,,,
3,1119,,1.9794002771377563,,,,,
3,1129,,2.0820653438568115,,,,,
3,1139,,2.0954501628875732,,,,,
3,1149,,1.913043737411499,,,,,
3,1159,,2.1399002075195312,,,,,
3,1169,,1.9890421628952026,,,,,
3,1179,,1.923351526260376,,,,,
3,1189,,1.6317557096481323,,,,,
3,1199,,2.503575325012207,,,,,
3,1209,,3.1377999782562256,,,,,
3,1219,,2.3187496662139893,,,,,
3,1229,,1.743589997291565,,,,,
3,1239,,1.9979645013809204,,,,,
3,1249,,2.1149044036865234,,,,,
3,1259,,1.4266711473464966,,,,,
3,1269,,1.5961717367172241,,,,,
3,1279,,1.9904155731201172,,,,,
3,1289,,1.9547969102859497,,,,,
3,1299,,2.532188653945923,,,,,
3,1309,,2.285759925842285,,,,,
3,1319,,1.6537141799926758,,,,,
3,1329,,1.8303427696228027,,,,,
3,1339,,1.7611523866653442,,,,,
3,1349,,1.8574681282043457,,,,,
3,1359,,1.4587465524673462,,,,,
3,1369,,2.2275028228759766,,,,,
3,1371,,,456.409423828125,0.2863558530807495,507.8059997558594,0.34641945362091064,448.7676696777344
3,1371,2.155961275100708,,,,,,
4,1379,,1.5312174558639526,,,,,
4,1389,,1.4049015045166016,,,,,
4,1399,,1.2890225648880005,,,,,
4,1409,,1.2681955099105835,,,,,
4,1419,,1.38954758644104,,,,,
4,1429,,1.3514952659606934,,,,,
4,1439,,1.5518214702606201,,,,,
4,1449,,1.851731300354004,,,,,
4,1459,,1.2672446966171265,,,,,
4,1469,,1.4015624523162842,,,,,
4,1479,,1.3915951251983643,,,,,
4,1489,,1.5909539461135864,,,,,
4,1499,,1.8635320663452148,,,,,
4,1509,,1.2331980466842651,,,,,
4,1519,,1.150704026222229,,,,,
4,1529,,1.399491548538208,,,,,
4,1539,,1.8364657163619995,,,,,
4,1549,,1.2533900737762451,,,,,
4,1559,,1.2637237310409546,,,,,
4,1569,,1.3099391460418701,,,,,
4,1579,,1.25254225730896,,,,,
4,1589,,1.3948917388916016,,,,,
4,1599,,1.3548495769500732,,,,,
4,1609,,1.4387801885604858,,,,,
4,1619,,1.3355854749679565,,,,,
4,1629,,1.5172693729400635,,,,,
4,1639,,1.2318158149719238,,,,,
4,1649,,1.2844876050949097,,,,,
4,1659,,1.7014864683151245,,,,,
4,1669,,1.5883867740631104,,,,,
4,1679,,1.333756923675537,,,,,
4,1689,,1.3351428508758545,,,,,
4,1699,,1.2984222173690796,,,,,
4,1709,,1.2103768587112427,,,,,
4,1714,,,462.1819152832031,0.2900736927986145,513.8853759765625,0.3518131673336029,453.1529235839844
4,1714,1.4054337739944458,,,,,,
5,1719,,1.2291477918624878,,,,,
5,1729,,1.1312085390090942,,,,,
5,1739,,1.0877679586410522,,,,,
5,1749,,1.9087852239608765,,,,,
5,1759,,1.6846340894699097,,,,,
5,1769,,1.5686051845550537,,,,,
5,1779,,1.3118144273757935,,,,,
5,1789,,1.1679742336273193,,,,,
