timestamp,ecos__base_rate,ecos__cd_91d_rate,ecos__cpi_housing,ecos__mortgage_rate_new,ecos__unemployment_rate,reb__apt_jeonse_avg_price,reb__apt_jeonse_supply_demand,reb__apt_monthly_rent_supply_demand,reb__apt_sale_avg_price,reb__apt_sale_index,reb__apt_sale_supply_demand,policy__dsr_regime,policy__dti_regime,policy__ltv_regime,policy__real_estate_policy_regime,policy__capital_gains_tax_regime,policy__adjustment_target_area_regime,policy__comprehensive_real_estate_tax_regime,policy__acquisition_tax_regime,policy__speculative_overheated_district_regime,policy__speculative_zone_regime
2014-03-01,0.0,0.0,0.04099999999999682,-0.020000000000000018,-0.3500000000000001,-4.084572699999967,-0.7609668999999997,90.38461538,-27.77334289999999,0.3857924799999921,0.17905102999999656,0,1,1,-1,-1,0,-1,-1,-1,-1
2014-04-01,0.0,0.0,0.1419999999999959,0.0,0.050000000000000266,2.5132367999999587,-5.908683999999994,90.38461538,4.5998440000000755,-0.06406507999999178,-1.8800358099999954,0,1,1,-1,-1,0,-1,-1,-1,-1
2014-05-01,0.0,0.0,0.13400000000000034,-0.06000000000000005,-0.20000000000000018,-0.4488738000000012,-4.1181737,90.38461538,4.866574299999911,-0.2892034300000006,-0.40286480999999696,0,1,1,-1,-1,0,-1,-1,-1,-1
2014-06-01,0.0,0.0,0.06700000000000728,-0.04999999999999982,0.0,5.8943813000000205,-0.40286480000000324,90.38461538,9.248923600000012,-0.025108810000006088,1.0743061699999998,0,1,1,-1,-1,0,-1,-1,-1,-1
2014-07-01,0.0,0.0,-0.06700000000000728,-0.050000000000000266,-0.04999999999999982,3.5227787000000035,1.611459300000007,90.38461538,15.420220400000062,0.0735621600000087,2.1486123600000013,0,1,1,-1,-1,0,-1,-1,-1,-1
2014-08-01,-0.25,-0.1299999999999999,0.10999999999999943,-0.029999999999999805,-0.050000000000000266,5.1014013000000205,0.08952549999999349,90.38461538,10.323822599999971,0.6970360899999974,0.8504923899999994,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2014-09-01,0.0,-0.16999999999999993,0.04999999999999716,0.0,-0.10000000000000009,-1.7371136000000433,2.909579199999996,90.38461538,-10.306745800000044,0.6995792200000039,4.521038489999995,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2014-10-01,-0.25,-0.14000000000000012,0.11700000000000443,-0.1200000000000001,0.10000000000000053,9.472109500000045,2.551477200000008,90.38461538,-2.6809074999999893,0.39262343999999416,1.7457475400000106,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2014-11-01,0.0,-0.06999999999999984,0.07500000000000284,-0.08000000000000007,-0.10000000000000053,8.468548899999973,-1.2533571999999964,90.38461538,-12.75732579999999,-0.058862090000005196,-3.4467323200000095,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2014-12-01,0.0,-0.010000000000000231,0.03300000000000125,0.03000000000000025,0.20000000000000018,14.610944300000028,1.1190688999999878,90.38461538,21.674742700000024,-0.003373999999993771,-0.9847806599999984,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-01-01,0.0,0.0,-0.5110000000000099,0.009999999999999787,0.1499999999999999,-3.7404158000000507,-1.6251122999999978,90.38461538,-4.063674600000013,0.4664750999999967,1.2831857000000042,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-02-01,0.0,-0.009999999999999787,0.30000000000001137,-0.09999999999999964,0.3500000000000001,-2.0019240999999965,1.5652952000000084,90.38461538,4.013453000000027,0.6221581000000072,2.459749549999998,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-03-01,-0.25,-0.17000000000000015,-0.784000000000006,-0.27,-0.25,-2.823094699999956,4.114490199999992,90.38461538,1.6155340999999908,0.8742005599999914,2.146690519999993,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-04-01,0.0,-0.1399999999999999,0.11599999999999966,-0.16000000000000014,0.0,3.3448587999999972,1.2969587999999987,90.38461538,10.39634860000001,0.7811214200000052,2.5939177099999995,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-05-01,0.0,-0.010000000000000009,-0.6679999999999922,0.25,-0.10000000000000009,8.877693799999975,-1.8783541999999898,90.38461538,7.7498209000000315,0.6731839400000013,-0.603756709999999,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-06-01,-0.25,-0.10000000000000009,0.11599999999999966,-0.050000000000000266,0.1499999999999999,6.786936500000024,-0.5366726000000028,90.38461538,-9.373004400000013,0.5497391099999902,0.6708407899999997,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-07-01,0.0,-0.050000000000000044,-0.5520000000000067,-0.04999999999999982,-0.09999999999999964,11.398750000000007,0.8050089000000042,90.38461538,5.135977299999922,1.0556246500000128,0.9391771000000091,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-08-01,0.0,-0.010000000000000009,0.1460000000000008,-0.020000000000000018,-0.20000000000000018,3.1691154999999753,-0.5366726000000028,91.41323792,-9.52573719999998,0.7321190400000006,-0.22361358999999936,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-09-01,0.0,-0.039999999999999813,0.38700000000000045,-0.020000000000000018,-0.1499999999999999,8.140972599999998,1.923076899999998,93.29159213,21.30295990000002,0.6759264499999915,2.974060789999996,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-10-01,0.0,-0.020000000000000018,0.8810000000000002,-0.020000000000000018,-0.050000000000000266,9.399037599999986,0.7826476000000042,92.57602862,28.108940700000062,0.5402643200000057,0.7379248999999959,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-11-01,0.0,0.010000000000000009,0.11599999999999966,0.14000000000000012,0.0,13.73387740000004,0.38014309999999796,91.5921288,22.17031149999991,0.3511085800000018,-0.9168157000000008,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2015-12-01,0.0,0.07999999999999985,0.16500000000000625,0.08000000000000007,0.050000000000000266,10.809391199999993,-1.8559928000000099,93.6940966,-39.13727629999994,-0.3603120700000062,-1.4982110999999918,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-01-01,0.0,0.0,-0.7550000000000097,-0.020000000000000018,0.2999999999999998,-2.0930660000000216,-1.4311269999999894,94.09660107,-11.62735520000001,-0.12545740999999566,-2.4597495900000013,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-02-01,0.0,-0.030000000000000027,0.3100000000000023,-0.10999999999999988,0.6999999999999997,-10.402727099999993,-3.2871199000000075,93.6940966,-2.0077287999999953,0.1797896599999973,-1.3193202200000087,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-03-01,0.0,-0.010000000000000009,-0.7169999999999987,-0.020000000000000018,-0.39999999999999947,-11.475487999999984,-1.7441859999999991,93.29159213,25.194119399999977,0.01556854000000385,-1.2969588499999958,0,-1,-1,-1,-1,0,-1,-1,-1,-1
