lag,dependent,regressor,coef
1,reb__apt_jeonse_supply_demand,policy__speculative_zone_regime,0.11669471483351775
1,reb__apt_monthly_rent_supply_demand,ecos__base_rate,0.0461533660513819
1,reb__apt_monthly_rent_supply_demand,ecos__cd_91d_rate,-2.332477804487834
1,reb__apt_monthly_rent_supply_demand,ecos__cpi_housing,-0.014036538347494427
1,reb__apt_monthly_rent_supply_demand,ecos__mortgage_rate_new,0.563067694426103
1,reb__apt_monthly_rent_supply_demand,ecos__unemployment_rate,0.4438286804109602
1,reb__apt_monthly_rent_supply_demand,reb__apt_jeonse_avg_price,0.05169746129514389
1,reb__apt_monthly_rent_supply_demand,reb__apt_jeonse_supply_demand,0.09190817758619098
1,reb__apt_monthly_rent_supply_demand,reb__apt_monthly_rent_supply_demand,0.9414329056816895
1,reb__apt_monthly_rent_supply_demand,reb__apt_sale_avg_price,0.002644261410725013
1,reb__apt_monthly_rent_supply_demand,reb__apt_sale_index,0.10781718490350428
1,reb__apt_monthly_rent_supply_demand,reb__apt_sale_supply_demand,0.057650160229800934
1,reb__apt_monthly_rent_supply_demand,policy__dsr_regime,-0.18158889213579565
1,reb__apt_monthly_rent_supply_demand,policy__dti_regime,0.0695890557323887
1,reb__apt_monthly_rent_supply_demand,policy__ltv_regime,-0.04033421110679648
1,reb__apt_monthly_rent_supply_demand,policy__real_estate_policy_regime,0.40360349156438363
1,reb__apt_monthly_rent_supply_demand,policy__capital_gains_tax_regime,-0.3940755331033908
1,reb__apt_monthly_rent_supply_demand,policy__adjustment_target_area_regime,-0.40773793090734894
1,reb__apt_monthly_rent_supply_demand,policy__comprehensive_real_estate_tax_regime,0.4325871266796464
1,reb__apt_monthly_rent_supply_demand,policy__acquisition_tax_regime,0.2311985188029643
1,reb__apt_monthly_rent_supply_demand,policy__speculative_overheated_district_regime,0.08188907041293769
1,reb__apt_monthly_rent_supply_demand,policy__speculative_zone_regime,0.08188907041293114
1,reb__apt_sale_avg_price,ecos__base_rate,22.39449237174711
1,reb__apt_sale_avg_price,ecos__cd_91d_rate,-53.78037440014103
1,reb__apt_sale_avg_price,ecos__cpi_housing,-8.496849098479172
1,reb__apt_sale_avg_price,ecos__mortgage_rate_new,-39.302623119105064
1,reb__apt_sale_avg_price,ecos__unemployment_rate,-10.103002987611289
1,reb__apt_sale_avg_price,reb__apt_jeonse_avg_price,-0.419774769255
1,reb__apt_sale_avg_price,reb__apt_jeonse_supply_demand,1.0363005595418213
1,reb__apt_sale_avg_price,reb__apt_monthly_rent_supply_demand,-0.3620260764225265
1,reb__apt_sale_avg_price,reb__apt_sale_avg_price,-0.0003387298532466776
1,reb__apt_sale_avg_price,reb__apt_sale_index,-2.6089481191158765
1,reb__apt_sale_avg_price,reb__apt_sale_supply_demand,-1.1940372593055473
1,reb__apt_sale_avg_price,policy__dsr_regime,-16.517783448685446
1,reb__apt_sale_avg_price,policy__dti_regime,-1.5395533457676525
1,reb__apt_sale_avg_price,policy__ltv_regime,-6.791962984432624
1,reb__apt_sale_avg_price,policy__real_estate_policy_regime,7.253923135610967
1,reb__apt_sale_avg_price,policy__capital_gains_tax_regime,20.96505175303075
1,reb__apt_sale_avg_price,policy__adjustment_target_area_regime,-6.679518579634781
1,reb__apt_sale_avg_price,policy__comprehensive_real_estate_tax_regime,-1.8295754353191045
1,reb__apt_sale_avg_price,policy__acquisition_tax_regime,16.22780527828205
1,reb__apt_sale_avg_price,policy__speculative_overheated_district_regime,-1.5765019563657072
1,reb__apt_sale_avg_price,policy__speculative_zone_regime,-1.5765019563656213
1,reb__apt_sale_index,ecos__base_rate,0.8594893793029507
1,reb__apt_sale_index,ecos__cd_91d_rate,-2.517385120332312
1,reb__apt_sale_index,ecos__cpi_housing,-0.34747122931648416
1,reb__apt_sale_index,ecos__mortgage_rate_new,-1.3163959971664045
1,reb__apt_sale_index,ecos__unemployment_rate,0.5373798682619734
1,reb__apt_sale_index,reb__apt_jeonse_avg_price,0.005282729942795137
1,reb__apt_sale_index,reb__apt_jeonse_supply_demand,0.0010645050265066834
1,reb__apt_sale_index,reb__apt_monthly_rent_supply_demand,0.017078720568396124
1,reb__apt_sale_index,reb__apt_sale_avg_price,0.005106274209951217
1,reb__apt_sale_index,reb__apt_sale_index,0.422121998081859
1,reb__apt_sale_index,reb__apt_sale_supply_demand,0.05693631532440642
1,reb__apt_sale_index,policy__dsr_regime,0.21949845512867663
1,reb__apt_sale_index,policy__dti_regime,0.038652183916612355
1,reb__apt_sale_index,policy__ltv_regime,-0.1786927432806842
1,reb__apt_sale_index,policy__real_estate_policy_regime,0.1863862642768649
1,reb__apt_sale_index,policy__capital_gains_tax_regime,0.6079650009837515
1,reb__apt_sale_index,policy__adjustment_target_area_regime,-0.4234261250793445
1,reb__apt_sale_index,policy__comprehensive_real_estate_tax_regime,-0.37942472350562206
1,reb__apt_sale_index,policy__acquisition_tax_regime,0.1555361071405455
1,reb__apt_sale_index,policy__speculative_overheated_district_regime,-0.011548477657911243
1,reb__apt_sale_index,policy__speculative_zone_regime,-0.011548477657900407
1,reb__apt_sale_supply_demand,ecos__base_rate,-0.007178997262898973
1,reb__apt_sale_supply_demand,ecos__cd_91d_rate,-5.4697444834214215
1,reb__apt_sale_supply_demand,ecos__cpi_housing,-1.0274843689743542
1,reb__apt_sale_supply_demand,ecos__mortgage_rate_new,-0.6667164244272893
1,reb__apt_sale_supply_demand,ecos__unemployment_rate,1.6953074419583538
1,reb__apt_sale_supply_demand,reb__apt_jeonse_avg_price,0.050792746765351775
1,reb__apt_sale_supply_demand,reb__apt_jeonse_supply_demand,0.21987322069235013
1,reb__apt_sale_supply_demand,reb__apt_monthly_rent_supply_demand,-0.03744260517059418
1,reb__apt_sale_supply_demand,reb__apt_sale_avg_price,0.019085104544024203
1,reb__apt_sale_supply_demand,reb__apt_sale_index,-0.15188821663844945
1,reb__apt_sale_supply_demand,reb__apt_sale_supply_demand,0.2781519923171838
1,reb__apt_sale_supply_demand,policy__dsr_regime,-0.8757965836345547
1,reb__apt_sale_supply_demand,policy__dti_regime,0.20685064703322187
1,reb__apt_sale_supply_demand,policy__ltv_regime,0.20343638110111645
1,reb__apt_sale_supply_demand,policy__real_estate_policy_regime,-1.0952328386776455
1,reb__apt_sale_supply_demand,policy__capital_gains_tax_regime,-0.10174071602877295
1,reb__apt_sale_supply_demand,policy__adjustment_target_area_regime,2.1810026526475776
1,reb__apt_sale_supply_demand,policy__comprehensive_real_estate_tax_regime,-0.17638519731269933
1,reb__apt_sale_supply_demand,policy__acquisition_tax_regime,-0.5912736146850136
1,reb__apt_sale_supply_demand,policy__speculative_overheated_district_regime,0.12588293879440557
1,reb__apt_sale_supply_demand,policy__speculative_zone_regime,0.125882938794412
1,policy__dsr_regime,ecos__base_rate,-0.08330754753585323
1,policy__dsr_regime,ecos__cd_91d_rate,0.18239246618107896
1,policy__dsr_regime,ecos__cpi_housing,0.002649733418439925
1,policy__dsr_regime,ecos__mortgage_rate_new,-0.053469793875833144
