ecos__base_rate,ecos__cd_91d_rate,ecos__cpi_housing,ecos__mortgage_rate_new,ecos__unemployment_rate,reb__apt_jeonse_avg_price,reb__apt_jeonse_supply_demand,reb__apt_monthly_rent_supply_demand,reb__apt_sale_avg_price,reb__apt_sale_index,reb__apt_sale_supply_demand,policy__dsr_regime,policy__dti_regime,policy__ltv_regime,policy__real_estate_policy_regime,policy__capital_gains_tax_regime,policy__adjustment_target_area_regime,policy__comprehensive_real_estate_tax_regime,policy__acquisition_tax_regime,policy__speculative_overheated_district_regime,policy__speculative_zone_regime
-0.03687673747417397,0.006127910849765484,0.031011653358633956,-0.03472032882864577,-0.30200505393371707,-2.559981866731936,-0.21637265595117336,0.23757629098234645,-68.30950962069895,0.6932864939940238,1.7359115751003267,-0.014225687641015117,-0.02984746328084742,-0.023835036497953155,-0.04356740938219561,-0.08948179749737084,-0.0008547184360905008,0.037394127439824176,0.01977710056685169,0.09712338713364466,0.09712338713364765
-0.03687673747417397,-0.04387208915023434,-0.05198834664136445,-0.18472032882864614,-0.40200505393371805,-2.559981866731936,-0.21637265595117336,0.23757629098234645,-38.704573120698946,-0.13339845600597688,1.7359115751003267,-0.014225687641015117,-0.029847463280847197,-0.023835036497953155,-0.04356740938219561,-0.08948179749737084,-0.0008547184360905008,0.037394127439824176,0.01977710056685169,0.09712338713364466,0.09712338713364765
-0.016881542164465697,-0.18911255767997967,-0.00045105469176707005,-0.13459214907764344,-0.08282059943179272,-2.80082101081051,-0.9260525685444332,0.2649534813010348,-40.87808162891745,-1.3883978837975826,0.511133878646276,-0.00772867766895234,0.0022395722832686538,0.08167014758308966,-0.01205164709125095,0.04470823517539091,0.009868801015370184,0.07775307954168675,0.003425886927072779,0.13318852584778818,0.13318852584778962
0.015458715462801163,0.06531031212256916,0.12355809740682569,-0.09150842551428046,-0.3276143125586279,1.6760582699163638,-2.9762317935708698,-0.39342721829152083,-13.89358815459321,-1.507987084778014,-2.2157405111584083,0.03739083612629687,0.0391263958921495,0.2268455303551309,0.05158818949668098,0.30214655182486383,0.0190610410939924,0.17757736354106757,-0.09544032142000297,0.3342281034101887,0.33422810341019005
-0.02342360562758989,0.05925005898455016,-0.019550829462937597,0.0013409024892243049,0.2793211105085382,-2.0962125112384733,-1.2959707585530031,0.061155087461116864,-11.57942530009975,-0.457197966458701,-1.1865754794525936,-0.0017376888777729388,0.04066408452076664,0.22428541777877475,0.024559520880862662,0.19951204577372494,0.012128563054080048,0.08409041856677146,-0.017026643642803006,0.19358005588070548,0.1935800558807046
0.1824177743866208,0.14451114798378284,-0.09739253616521179,0.16330143038398975,0.3376411908660311,6.142017356145152,-1.258190494296028,-0.27435074201906673,-7.0872533970259655,-1.2752582565154391,-1.856845186774548,-0.012673988772616107,0.06601779847309386,0.24748423610330494,0.0833690878451725,0.1660333835172978,0.024604019248500288,0.03234239786981341,0.023776386674621612,0.20423929814092556,0.20423929814092534
-0.04710020814121063,-0.07621597216565218,-0.26534492799743803,0.06971020580652248,-0.37565460968536135,5.992993143332987,1.0808665474410595,0.037406565482953624,15.270850288643473,0.4483478718206222,-0.40421429308811774,-0.0004528414982488682,0.04763621671624252,0.10005377357378098,0.0538338604780102,0.11777978391378796,0.004981620364851267,-0.056635100873940525,-0.009534798633224116,0.19368262772535472,0.19368262772535516
-0.06785241407191875,-0.040926566609638795,0.19157578913274848,-0.022779201733155292,0.0988386755074726,-5.724086112778986,0.5212848286045874,-0.01300556280109788,-5.176963551876895,1.3019020415906404,0.49246865607850077,-0.0044321307774417285,-0.009585567478198165,0.0741150497015215,-0.03893479773781128,-0.02305831677565129,-0.01334846787117763,0.01499254659651239,-0.018950886376632912,0.14233335757657495,0.1423333575765755
-0.07429894304935142,-0.04011506545083175,-0.2150014770968387,-0.048971608356933614,0.0541111990203874,2.3518816929869737,-0.4279515240005183,-0.28912043100316964,33.94723905363432,0.2844352748875482,0.2550344468280764,-0.015376386344911813,-0.003702332120850471,0.09386743395761288,-0.010303545180189166,0.03537854588299605,-0.01034673453863021,-0.012280202369126636,0.016734163484268684,0.1727895949717777,0.1727895949717787
0.19010341389083726,0.05907051128699954,-0.510107885507217,-0.0412898039047637,-0.3025607157990904,-0.4670659148880618,-0.8639123924182832,-0.2995865792891408,43.69480067885038,0.7298686550194766,-1.1003158390529082,-0.005457451112388891,0.02907328844903878,0.12984026842884022,0.027007384589483374,0.03349840363001455,0.00846465853869395,0.024291068392895854,-0.005521566100255854,0.14719115258802173,0.14719115258802118
-0.0013456820998663972,0.009345138040697726,0.009791326799849398,0.061277483244533325,0.4963029189212768,-4.474275014866961,-0.030803745566829327,-0.10773361171951024,-3.3378282572797,0.35719179920930366,-0.8527898330480813,0.005528099979556098,0.028834888330771413,-0.10599833756677945,0.02470914759827325,-0.1548908540130819,0.013126790564544147,-0.049204996605066276,-0.03505265253618391,-0.010100532184726063,-0.010100532184728284
0.1525996261364965,0.07518867648526241,0.4869972340155361,0.11369339126240288,0.22561351445626884,5.6992342735265655,-0.5911019839647733,-0.49608159503264915,-13.915617713330242,0.8180653162174549,-0.762449480140098,-0.023255514256437293,0.02690614891934673,0.11991063275282032,0.039441145926173204,0.0002014520065727332,0.004514744998913419,-0.04292093102746586,0.04221647466232994,0.1427840667902316,0.1427840667902317
-0.037851350932147365,0.05061000117416281,-0.026161533299355888,-0.017908146368263836,0.44532621005098116,1.3118885854630284,1.2830041194642199,-0.09305381282293013,-1.601898701561474,1.284758110855294,2.096987311828097,-0.006364942574744097,-0.0442821337711623,-0.15185210475063604,-0.06165128718589308,-0.10248215713831577,-0.03354981598518965,-0.11355621224783563,-0.01074750373468427,0.10263901624922989,0.10263901624923166
0.12480312063801846,0.11174274403910547,-0.01722780298955151,-0.016878942517570536,0.083207513200028,5.915774052133768,1.0337744266392948,0.041554818931714976,15.376569513422474,0.3838221695347084,1.2929484301566634,-0.052089482194063425,0.006137393707838723,0.09490481778458126,0.0030936487928416856,-0.059563517440327174,-0.004229064735957559,-0.0959320256829781,0.10953490922651057,0.09000147060906605,0.09000147060906749
-0.052591988861052576,-0.09689455185291179,-0.17037302169540097,-0.04458373387673502,-0.36376939175867584,2.213037181243116,2.0348577332802744,0.43120164505785397,19.68126531923731,0.4798086695961763,1.603925871403448,-0.026388141744345284,0.009003505610898355,-0.020756263907273365,-0.00720224069502251,-0.04021156217984767,-0.007464318977743741,-0.11202003959586981,0.04349919497507198,0.06714063584230345,0.06714063584230423
-0.060606129660452666,0.017406141354228744,0.39710168592690875,0.05491443253313278,-0.3646350279283726,-4.829008288137124,0.32037202019923605,0.12849969112362203,5.797055240379489,0.20702963370813232,0.4831111280382656,-0.01175032387858177,-0.000238038125317086,0.10017747766028151,-0.028946509442393964,0.009618596143088354,-0.0069882806821911945,0.019374392472946145,0.0005269960713350334,0.13037343385863887,0.1303734338586392
0.1840396664086686,0.009165136004208319,-0.04624028564394622,-0.016793768422411252,0.018978547497522227,-4.710319509049793,0.603739337612612,0.13348685752833944,13.209593079963476,0.4782767338423237,1.0251267928043089,-0.013607541662929878,-0.016812727535743033,0.1177604534835428,-0.0578782634818521,0.06703551199373714,-0.02359132408337729,0.005080949303574611,-0.0021781502801927095,0.16835400346258556,0.1683540034625859
-0.019187377784751845,-0.024108341905708375,-0.23419446752530987,0.039137281180580887,0.07050544811027004,2.8820272964819966,0.368944602105885,-0.046651249986439325,39.59424731007143,0.3140716678712289,-0.3421689077661435,0.005791423798945137,0.029145504573921288,0.037957272144257814,0.027243853271737173,0.08714794927188252,-0.0008425115310140349,-0.041603396746028976,-0.030749396036334857,0.16392965100560986,0.16392965100560986
-0.08332513874114533,-0.05350062248930587,0.06903370355018246,0.06888861782484731,-0.2567753675442002,-0.3813869123182161,-0.25636535348648093,-0.3009909017235657,-30.82978681110494,0.22924406791605514,-1.18282262239272,-0.01247340790593679,0.03634846556548843,0.16643211165454197,0.028649062922010637,0.042849206237898896,0.0037280855295962066,-0.007105292060490265,0.006573000634418607,0.1461539323698522,0.14615393236985086
-0.05456145972442742,-0.05656494253401845,-0.10036542343197818,0.0368325303899048,0.10460140065225292,-3.023933818221595,0.06215892276145915,-0.07875609275339457,15.138636299456955,0.6339012034048719,1.3455172725240463,-0.0015162640084286777,-0.037209722503605214,0.0026822745469220477,-0.05694887609379917,-0.04621218921494985,-0.017978867658732006,0.025089309054856512,-0.01870625714342427,0.1639187546654991,0.16391875466550165
-0.06499163574989508,-0.03200009472747006,0.4028722559949841,0.022889370915901118,-0.029020250777854244,0.34624201352948564,-0.6713074878227996,-0.37559738848530344,22.798636199509993,-0.4043628949452876,-0.8227657386243546,0.001165978930953604,0.01695781588020373,0.13667690525533693,0.013203052437965157,0.06999501842356604,-0.0015685657143546766,0.02734190247972723,-0.022185103079549233,0.20104752063135545,0.20104752063135578
-0.06324529772126178,-0.060911799351465054,-0.06984175067611886,0.01392277567765982,-0.02258071919908625,-1.2326546358066075,-0.29679080941250446,-0.2356337282167118,5.849074523518169,-0.1692543253069596,-0.21897043212078293,-0.001698609974542034,0.0014912813291823035,0.18218952452303605,-0.025379153821478484,0.16920847446685605,-0.020912219913100282,0.02121905520817169,-0.02738407343117969,0.24152557787495055,0.24152557787495055
-0.059728121248237856,-0.03211232008370725,0.015993291130622422,-0.02776643225409179,0.0054639293477361725,0.932327821449368,-0.5930876602890842,-0.23479887464787907,24.37589696626088,-0.3647800901079634,-0.6932985567165352,0.002532109108990682,0.020594199437563576,0.17670382288864594,0.015091230165902303,0.13364570451916724,-0.0005067516526322669,0.04666307779472967,-0.02360874815811364,-1.7643898886677873,-1.7643898886677865
0.021911360420061088,0.024501434378425998,0.06019106729123602,0.15768013266596634,0.2556053683573779,-0.08798815520271525,-0.14836137359414336,0.17143002456361955,-40.350239606481175,0.5401149191019541,-0.5629370717083674,0.0007875205457369477,0.1195144441793149,0.151632264274129,0.024512600120783157,0.08088703588587576,-0.0008882350607413642,0.004381738769186461,0.058376084007824694,-0.009158569980606712,-0.009158569980607378
0.004600310527409602,-0.03621809694493108,0.21971865495931303,-0.06755082315798487,0.3939762034909399,3.214853240154107,0.07746092548439651,-0.054696889487004796,5.087347332543288,-0.004209764671538385,0.5748737959593274,0.0010355936921877867,0.08289734522876868,0.015569884254842847,0.005283751763119016,-0.06818533507248081,-0.008134520367182641,-0.02620972491193385,0.06732116834830897,-0.018178761017533684,-0.018178761017531464
0.012483330064086487,0.028273767325010215,-0.02868080490372804,0.003564845153110209,-0.21072632697129257,4.632483604764193,-0.43604363146655856,-0.05150406531700469,-2.080539184739588,-0.5235263680748021,-0.16020782470404937,-0.0023355825381649953,0.10349946131922938,0.1304902268955752,0.018928650926313573,0.09670629344096793,-0.009818097987824511,-0.019367045460865873,0.06980797091438079,0.02897098793490893,0.028970987934909598
0.026628488598809452,0.009955221679708335,-0.2179356436588742,-0.01994667383431891,-0.1332084922674176,-3.189523459598446,0.45999626909248603,0.39956891914749804,12.64271996484019,-0.2607961200716371,0.7889333042407584,-0.002088561146875106,0.08788722340267263,0.052499661901234784,-0.01709848978740347,-0.031218077267761712,-0.007702979784100517,0.0007151322349765454,0.06375187511692147,-0.05801813871325456,-0.0580181387132539
