epoch,step,train_loss_step
0,9,35.22357940673828
0,19,22.23528480529785
0,29,16.772314071655273
0,39,16.53265380859375
0,49,13.44774341583252
0,59,13.553191184997559
0,69,13.378118515014648
0,79,12.580095291137695
0,89,11.985137939453125
0,99,11.98746395111084
0,109,11.360118865966797
0,119,11.482930183410645
0,129,9.26787281036377
0,139,9.553929328918457
0,149,8.941887855529785
0,159,7.975448131561279
0,169,7.955714702606201
