component,ecos__base_rate,ecos__cd_91d_rate,ecos__cpi_housing,ecos__mortgage_rate_new,ecos__unemployment_rate,reb__apt_jeonse_avg_price,reb__apt_jeonse_supply_demand,reb__apt_monthly_rent_supply_demand,reb__apt_sale_index,reb__apt_sale_supply_demand,policy__dsr_regime,policy__dti_regime,policy__ltv_regime,policy__real_estate_policy_regime,policy__capital_gains_tax_regime,policy__adjustment_target_area_regime,policy__comprehensive_real_estate_tax_regime,policy__acquisition_tax_regime,policy__speculative_overheated_district_regime,policy__speculative_zone_regime
PC1,-0.1409374240742343,-0.15542233601742306,0.1850300290733526,-0.10939128439539614,0.03296465160709755,0.13912908160281873,0.11662677782742205,0.8678922449536639,0.1654375125081019,0.1620080328080539,0.0952514359253938,0.03406421231602594,0.010587494015660438,0.01721820440931604,0.08401013698699594,0.09978001590640126,0.10710531464449678,0.12917617044000596,0.09713650673950869,0.06025299109488183
PC2,0.11301644136743942,0.12404508016114985,0.6362042619227215,0.04332645548882731,-0.2648640499175726,0.23879454080241025,-0.38564941549907883,-0.20615475761988125,0.25344783078955785,-0.04585854668609926,0.23276356296086853,0.23088548564422712,-0.04280065244833052,0.023618768078362343,0.06381579918781563,1.5803319048462994e-05,0.11641263189694163,0.1851779820545323,0.126679711346782,0.05125892462874919
PC3,0.29542431906843164,0.35145975915978345,-0.08042601324102795,0.3090972025067842,-0.34543878844019105,-0.07664079916305253,0.0590594564945833,0.3165508705840586,-0.04822459438795058,-0.21792004299669138,-0.11887861468656788,0.09953322072737633,-0.04528157601073489,-0.25612178414540615,-0.23778562372365367,-0.3113234348570959,-0.1385397091775833,0.281986885784218,-0.21634517561458594,-0.1334726061750765
PC4,0.022847587971960234,0.06363620233106085,-0.4496545526383264,0.2030876666407049,0.12769886646218237,-0.02160389113985319,-0.17650375466054719,0.033298597491607164,0.041247263577150195,-0.15798283736671334,0.08216733084659116,0.578850287693723,0.34833915932679893,0.05639566558834318,0.14925566398607457,0.16353676994028826,0.1211122784673587,0.15250186234453358,0.1554986104952877,0.31437632717138186
PC5,0.0372486946888847,0.11530681801000599,0.048501840047687095,0.20312242848571987,0.7840955434465644,0.09697450148479247,-0.32272995059683485,0.07911136344498518,0.09029524473166906,-0.17254377294387147,0.08179791424266598,-0.18653159689474824,-0.24165451708525024,-0.06822591334852983,-0.12240209281894128,-0.1531227092267728,-0.03085914074321433,0.12327287077976497,-0.08815236612784251,0.047678659761914675
PC6,0.16321970810430617,0.11860557494164596,0.30023117892160567,-0.20392668988952012,0.3480596964749191,-0.11790047213128252,0.2649685171256088,0.004560772647601012,-0.14851999870183755,0.12120278539547404,0.06442003200376183,0.4825775676308086,0.24460475622753478,0.11108536921725735,0.12178615730443357,-0.3482122667871619,-0.15207893102686465,-0.16983139271094266,-0.08936926937322894,-0.2833725085067498
PC7,0.23500762391638375,0.32943295091358316,0.10314211320433789,0.19681198823973192,-0.04451673756029212,-0.06223944830529517,-0.18979559402440513,0.2205021989764142,-0.2628153360335704,0.008144849352588128,-0.10854249541042083,-0.04439578478289727,-0.10797084535732704,0.5473525322580615,-0.04976504679141233,0.34842314425155196,-0.17238897687937974,-0.3758465111749589,0.07263137034033668,0.0458333737522552
PC8,0.09656139046892616,0.10883645477309972,0.20804913984578866,-0.11429953760332025,0.15179083617384004,-0.20041424895267682,0.14355013698396565,0.000674523494366322,-0.12331200117345563,-0.3393916067039691,-0.12516971550265843,0.02525946853682774,0.10079443430708322,-0.293235600609919,-0.22185517297706586,0.4809180178693712,0.48242675991576156,-0.0043093678971131205,0.11289792194449658,-0.26423791389191487
PC9,0.23056958434017452,0.3290025882002876,-0.10412856006661805,-0.17583769549020742,-0.04793185262171963,-0.04843698568557056,0.09999350837967783,0.04930602447165751,0.02316214256403191,0.08659096945835537,0.27757601116604186,-0.10271382804650717,-0.14670412402881952,-0.18609967564902002,0.041839223708839995,-0.2940925903769683,0.4276082851743138,-0.41162627825154624,0.09508957961222576,0.4223785507564504
