epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,63.761505126953125,,,,,
0,19,,45.359188079833984,,,,,
0,29,,38.153076171875,,,,,
0,39,,36.47728729248047,,,,,
0,49,,33.18082809448242,,,,,
0,59,,26.633617401123047,,,,,
0,69,,26.788951873779297,,,,,
0,79,,25.410140991210938,,,,,
0,89,,22.087081909179688,,,,,
0,99,,22.026018142700195,,,,,
0,109,,18.553237915039062,,,,,
0,119,,21.47859764099121,,,,,
0,129,,23.84192657470703,,,,,
0,139,,15.854496955871582,,,,,
0,149,,12.783432960510254,,,,,
0,159,,15.279068946838379,,,,,
0,169,,19.236698150634766,,,,,
0,179,,12.427069664001465,,,,,
0,189,,10.583460807800293,,,,,
0,199,,13.815678596496582,,,,,
0,209,,11.111990928649902,,,,,
0,219,,9.698152542114258,,,,,
0,229,,9.425065040588379,,,,,
0,239,,8.726456642150879,,,,,
0,249,,12.235897064208984,,,,,
0,259,,11.858304023742676,,,,,
0,269,,10.202265739440918,,,,,
0,279,,8.219833374023438,,,,,
0,289,,8.769256591796875,,,,,
0,299,,7.715238571166992,,,,,
0,309,,9.903329849243164,,,,,
0,319,,7.790463924407959,,,,,
0,329,,6.458349704742432,,,,,
0,339,,6.742193698883057,,,,,
0,349,,6.49297571182251,,,,,
0,359,,7.606456756591797,,,,,
0,369,,7.98319673538208,,,,,
0,379,,13.381300926208496,,,,,
0,389,,10.174789428710938,,,,,
0,399,,8.719728469848633,,,,,
0,409,,6.4402174949646,,,,,
0,419,,6.354018688201904,,,,,
0,429,,6.787998199462891,,,,,
0,439,,5.821084976196289,,,,,
0,449,,8.156376838684082,,,,,
0,459,,6.2600531578063965,,,,,
0,469,,7.542863368988037,,,,,
0,479,,6.490170955657959,,,,,
0,489,,5.095753192901611,,,,,
0,499,,6.819876670837402,,,,,
0,509,,5.36025333404541,,,,,
0,519,,5.64324951171875,,,,,
0,529,,5.955214023590088,,,,,
0,539,,5.172859191894531,,,,,
0,549,,7.836955547332764,,,,,
0,559,,6.378559112548828,,,,,
0,569,,7.187557697296143,,,,,
0,579,,7.204380989074707,,,,,
0,589,,7.990328788757324,,,,,
0,594,,,1605.1099853515625,160511000576.0,1608.5457763671875,2.0,1597.4969482421875
0,594,15.058293342590332,,,,,,
1,599,,7.064181804656982,,,,,
1,609,,6.05357551574707,,,,,
1,619,,6.1259236335754395,,,,,
1,629,,6.279547214508057,,,,,
1,639,,5.443905353546143,,,,,
1,649,,4.683429718017578,,,,,
1,659,,4.997946262359619,,,,,
1,669,,5.718645095825195,,,,,
1,679,,4.486703872680664,,,,,
1,689,,4.617865562438965,,,,,
1,699,,4.240049839019775,,,,,
1,709,,5.149874687194824,,,,,
1,719,,4.536773681640625,,,,,
1,729,,4.636739253997803,,,,,
1,739,,5.6149187088012695,,,,,
1,749,,5.88838005065918,,,,,
1,759,,5.959686279296875,,,,,
1,769,,4.376195430755615,,,,,
1,779,,5.365096092224121,,,,,
1,789,,4.735848903656006,,,,,
1,799,,6.502528190612793,,,,,
1,809,,5.178905010223389,,,,,
1,819,,9.304704666137695,,,,,
1,829,,7.379729747772217,,,,,
1,839,,5.39088249206543,,,,,
1,849,,6.266723155975342,,,,,
1,859,,7.28427791595459,,,,,
1,869,,6.3089375495910645,,,,,
1,879,,5.844770908355713,,,,,
1,889,,6.728525638580322,,,,,
1,899,,5.550581455230713,,,,,
1,909,,6.893049716949463,,,,,
1,919,,7.288415908813477,,,,,
1,929,,5.920309543609619,,,,,
1,939,,6.094897747039795,,,,,
1,949,,4.9413251876831055,,,,,
1,959,,6.8795857429504395,,,,,
1,969,,6.288074970245361,,,,,
1,979,,5.78021764755249,,,,,
1,989,,4.27529764175415,,,,,
1,999,,4.8280158042907715,,,,,
1,1009,,12.002459526062012,,,,,
1,1019,,5.3760528564453125,,,,,
1,1029,,5.5470051765441895,,,,,
1,1039,,6.198726177215576,,,,,
1,1049,,6.58451509475708,,,,,
1,1059,,11.419008255004883,,,,,
1,1069,,8.2224760055542,,,,,
1,1079,,7.566362380981445,,,,,
1,1089,,9.832640647888184,,,,,
1,1099,,7.773571491241455,,,,,
1,1109,,5.559756755828857,,,,,
1,1119,,4.645224094390869,,,,,
1,1129,,4.714688777923584,,,,,
1,1139,,6.3555707931518555,,,,,
1,1149,,7.487346649169922,,,,,
1,1159,,6.605923652648926,,,,,
1,1169,,6.853588104248047,,,,,
1,1179,,5.762872695922852,,,,,
1,1189,,8.430508613586426,,,,,
1,1189,,,1626.5650634765625,162656501760.0,1630.2196044921875,2.0,1627.905517578125
1,1189,6.181533336639404,,,,,,
2,1199,,5.955631256103516,,,,,
2,1209,,7.676021099090576,,,,,
2,1219,,4.889970302581787,,,,,
2,1229,,6.6960368156433105,,,,,
2,1239,,5.091385364532471,,,,,
2,1249,,5.743140697479248,,,,,
2,1259,,6.240663528442383,,,,,
2,1269,,4.840425968170166,,,,,
2,1279,,4.432316780090332,,,,,
2,1289,,3.9620203971862793,,,,,
2,1299,,8.344802856445312,,,,,
2,1309,,4.7007155418396,,,,,
2,1319,,3.8970019817352295,,,,,
2,1329,,5.4622344970703125,,,,,
2,1339,,4.962924480438232,,,,,
2,1349,,5.320772647857666,,,,,
2,1359,,3.7080724239349365,,,,,
2,1369,,4.83326530456543,,,,,
2,1379,,5.654001235961914,,,,,
2,1389,,5.671848773956299,,,,,
2,1399,,4.106111526489258,,,,,
2,1409,,4.20357084274292,,,,,
2,1419,,6.383142948150635,,,,,
2,1429,,4.63195276260376,,,,,
2,1439,,6.748867511749268,,,,,
2,1449,,4.358180046081543,,,,,
2,1459,,6.814255714416504,,,,,
2,1469,,6.283934593200684,,,,,
2,1479,,6.205003261566162,,,,,
2,1489,,3.8504245281219482,,,,,
2,1499,,6.113933563232422,,,,,
2,1509,,6.702188968658447,,,,,
2,1519,,6.186145782470703,,,,,
2,1529,,9.513200759887695,,,,,
2,1539,,5.1137566566467285,,,,,
2,1549,,7.463106632232666,,,,,
2,1559,,4.589595794677734,,,,,
2,1569,,4.865348815917969,,,,,
2,1579,,5.192687034606934,,,,,
2,1589,,6.374051570892334,,,,,
2,1599,,4.27769660949707,,,,,
2,1609,,3.132739782333374,,,,,
2,1619,,5.492033004760742,,,,,
2,1629,,4.68527364730835,,,,,
2,1639,,6.804826736450195,,,,,
2,1649,,5.186972618103027,,,,,
2,1659,,5.6895599365234375,,,,,
2,1669,,7.431802749633789,,,,,
2,1679,,6.763237953186035,,,,,
2,1689,,4.778132438659668,,,,,
2,1699,,3.757918357849121,,,,,
2,1709,,4.794962406158447,,,,,
2,1719,,6.1312432289123535,,,,,
2,1729,,4.930774688720703,,,,,
2,1739,,4.647495269775391,,,,,
2,1749,,4.2469024658203125,,,,,
2,1759,,3.472583055496216,,,,,
2,1769,,5.6302313804626465,,,,,
2,1779,,5.261557579040527,,,,,
2,1784,,,1625.95947265625,162595913728.0,1629.649658203125,2.0,1616.4302978515625
2,1784,5.428286075592041,,,,,,
3,1789,,6.716802597045898,,,,,
3,1799,,7.22430419921875,,,,,
3,1809,,5.366287708282471,,,,,
3,1819,,4.595017433166504,,,,,
3,1829,,6.013801097869873,,,,,
3,1839,,4.211959362030029,,,,,
3,1849,,4.85590934753418,,,,,
3,1859,,4.665098190307617,,,,,
3,1869,,4.09992790222168,,,,,
3,1879,,5.2417473793029785,,,,,
3,1889,,4.161696434020996,,,,,
3,1899,,5.109360694885254,,,,,
3,1909,,5.826586723327637,,,,,
3,1919,,7.344062328338623,,,,,
3,1929,,4.838130950927734,,,,,
3,1939,,3.9337029457092285,,,,,
3,1949,,5.710188865661621,,,,,
3,1959,,4.763985633850098,,,,,
3,1969,,6.7077202796936035,,,,,
3,1979,,4.116758346557617,,,,,
3,1989,,5.079382419586182,,,,,
3,1999,,6.425678730010986,,,,,
3,2009,,7.664381504058838,,,,,
3,2019,,6.7391180992126465,,,,,
3,2029,,4.966390132904053,,,,,
3,2039,,6.009509086608887,,,,,
3,2049,,4.508489608764648,,,,,
3,2059,,4.749710559844971,,,,,
3,2069,,8.137554168701172,,,,,
3,2079,,7.905631065368652,,,,,
3,2089,,6.479872703552246,,,,,
3,2099,,5.254644870758057,,,,,
3,2109,,4.195868492126465,,,,,
3,2119,,6.173163414001465,,,,,
3,2129,,5.6230292320251465,,,,,
3,2139,,4.885984897613525,,,,,
3,2149,,6.482922554016113,,,,,
3,2159,,7.622704982757568,,,,,
3,2169,,7.179863452911377,,,,,
3,2179,,4.713336944580078,,,,,
3,2189,,4.633017063140869,,,,,
3,2199,,4.668538570404053,,,,,
3,2209,,6.960206985473633,,,,,
3,2219,,6.794816493988037,,,,,
3,2229,,4.0189056396484375,,,,,
3,2239,,3.419572353363037,,,,,
3,2249,,4.37966775894165,,,,,
3,2259,,5.237089157104492,,,,,
3,2269,,4.087608814239502,,,,,
3,2279,,5.283485412597656,,,,,
3,2289,,4.6018967628479,,,,,
3,2299,,4.436822414398193,,,,,
3,2309,,6.083376884460449,,,,,
3,2319,,4.193659782409668,,,,,
3,2329,,5.123530864715576,,,,,
3,2339,,5.660221099853516,,,,,
3,2349,,5.160408973693848,,,,,
3,2359,,3.679027795791626,,,,,
3,2369,,5.238382339477539,,,,,
3,2379,,4.595033168792725,,,,,
3,2379,,,1624.3878173828125,162438758400.0,1628.18994140625,2.0,1614.927734375
3,2379,5.440832614898682,,,,,,
4,2389,,4.104287147521973,,,,,
4,2399,,3.0172948837280273,,,,,
4,2409,,3.2492752075195312,,,,,
4,2419,,3.622636556625366,,,,,
4,2429,,4.126684188842773,,,,,
4,2439,,3.0970826148986816,,,,,
4,2449,,3.0907888412475586,,,,,
4,2459,,2.8441269397735596,,,,,
4,2469,,2.440981149673462,,,,,
4,2479,,3.018627405166626,,,,,
4,2489,,2.905629873275757,,,,,
4,2499,,3.119666814804077,,,,,
4,2509,,3.381930351257324,,,,,
4,2519,,3.150607109069824,,,,,
4,2529,,2.6726107597351074,,,,,
4,2539,,3.0785605907440186,,,,,
4,2549,,3.6461379528045654,,,,,
4,2559,,2.6296284198760986,,,,,
4,2569,,3.526275157928467,,,,,
4,2579,,3.796050786972046,,,,,
4,2589,,3.5255603790283203,,,,,
4,2599,,2.6995911598205566,,,,,
4,2609,,2.647523880004883,,,,,
4,2619,,4.498827934265137,,,,,
4,2629,,3.540642499923706,,,,,
4,2639,,3.0057077407836914,,,,,
4,2649,,2.8685977458953857,,,,,
4,2659,,4.2494940757751465,,,,,
4,2669,,3.0119998455047607,,,,,
4,2679,,3.031426191329956,,,,,
4,2689,,2.8102245330810547,,,,,
4,2699,,3.4901559352874756,,,,,
4,2709,,2.700394630432129,,,,,
4,2719,,2.8442866802215576,,,,,
4,2729,,2.578352212905884,,,,,
4,2739,,3.031146764755249,,,,,
4,2749,,2.6111607551574707,,,,,
4,2759,,3.657895088195801,,,,,
4,2769,,3.514103889465332,,,,,
4,2779,,2.552628755569458,,,,,
4,2789,,4.382438659667969,,,,,
4,2799,,3.064711093902588,,,,,
4,2809,,3.4351446628570557,,,,,
4,2819,,2.577253818511963,,,,,
4,2829,,3.1194214820861816,,,,,
4,2839,,2.8275415897369385,,,,,
4,2849,,4.2151079177856445,,,,,
4,2859,,3.0136566162109375,,,,,
4,2869,,3.3022820949554443,,,,,
4,2879,,2.946363925933838,,,,,
4,2889,,3.052767515182495,,,,,
4,2899,,3.3474631309509277,,,,,
4,2909,,3.4771664142608643,,,,,
4,2919,,3.3431196212768555,,,,,
4,2929,,3.0446057319641113,,,,,
4,2939,,2.214423179626465,,,,,
4,2949,,3.032676935195923,,,,,
4,2959,,2.5157816410064697,,,,,
4,2969,,2.5176877975463867,,,,,
4,2974,,,1632.4622802734375,163246260224.0,1636.30322265625,2.0,1630.3494873046875
4,2974,3.2012760639190674,,,,,,
