epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.013615734875202179,,,,,
0,19,,0.012477513402700424,,,,,
0,29,,0.011635133065283298,,,,,
0,39,,0.010033097118139267,,,,,
0,49,,0.009466594085097313,,,,,
0,59,,0.0073529877699911594,,,,,
0,69,,0.005985640920698643,,,,,
0,79,,0.004935346078127623,,,,,
0,89,,0.004284788388758898,,,,,
0,99,,0.003930008504539728,,,,,
0,109,,0.0031394767574965954,,,,,
0,119,,0.0028319801203906536,,,,,
0,129,,0.0025454191491007805,,,,,
0,139,,0.0023296759463846684,,,,,
0,149,,0.0021666439715772867,,,,,
0,159,,0.0018055732361972332,,,,,
0,169,,0.0018253803718835115,,,,,
0,179,,0.0015560634201392531,,,,,
0,189,,0.0016130113508552313,,,,,
0,199,,0.0012270777951925993,,,,,
0,209,,0.0012573234271258116,,,,,
0,219,,0.0014631547965109348,,,,,
0,229,,0.0011522198328748345,,,,,
0,239,,0.0012462990125641227,,,,,
0,249,,0.0010465204250067472,,,,,
0,259,,0.0010478539625182748,,,,,
0,269,,0.0010295417159795761,,,,,
0,279,,0.001152117270976305,,,,,
0,289,,0.0011885780841112137,,,,,
0,299,,0.0010070826392620802,,,,,
0,309,,0.00088829908054322,,,,,
0,319,,0.0007533090538345277,,,,,
0,329,,0.0011387905105948448,,,,,
0,339,,0.0008897411171346903,,,,,
0,349,,0.0009011123329401016,,,,,
0,359,,0.00079756835475564,,,,,
0,365,,,0.04772721603512764,4675.3818359375,0.07059857994318008,1.2354563474655151,0.04674729332327843
0,365,0.0034598412457853556,,,,,,
1,369,,0.0007656392408534884,,,,,
1,379,,0.0007458850741386414,,,,,
1,389,,0.000829600787255913,,,,,
1,399,,0.0007872448768466711,,,,,
1,409,,0.0006709684384986758,,,,,
1,419,,0.0007122859242372215,,,,,
1,429,,0.0007375383866019547,,,,,
1,439,,0.0005815738113597035,,,,,
1,449,,0.0007556808996014297,,,,,
1,459,,0.0006345767178572714,,,,,
1,469,,0.0006667570560239255,,,,,
1,479,,0.0007605141145177186,,,,,
1,489,,0.0007066544494591653,,,,,
1,499,,0.0005580041906796396,,,,,
1,509,,0.0006782161071896553,,,,,
1,519,,0.0006092098774388433,,,,,
1,529,,0.0006415065145120025,,,,,
1,539,,0.0006045608897693455,,,,,
1,549,,0.0006468757637776434,,,,,
1,559,,0.0007127797580324113,,,,,
1,569,,0.0005058898241259158,,,,,
1,579,,0.0007085554534569383,,,,,
1,589,,0.0005970202619209886,,,,,
1,599,,0.0006396172684617341,,,,,
1,609,,0.0006814527441747487,,,,,
1,619,,0.0005882307305000722,,,,,
1,629,,0.00047403250937350094,,,,,
1,639,,0.0005868104053661227,,,,,
1,649,,0.0005676872679032385,,,,,
1,659,,0.0005245368229225278,,,,,
1,669,,0.0005980991991236806,,,,,
1,679,,0.000564814661629498,,,,,
1,689,,0.0006365961744450033,,,,,
1,699,,0.0004467740945983678,,,,,
1,709,,0.0005010723252780735,,,,,
1,719,,0.00045666759251616895,,,,,
1,729,,0.0004639386897906661,,,,,
1,731,,,0.0482938177883625,3865.62939453125,0.07182692736387253,1.2212837934494019,0.04753025993704796
1,731,0.0006296235951595008,,,,,,
2,739,,0.00039390232996083796,,,,,
2,749,,0.0004313079407438636,,,,,
2,759,,0.0005315623129718006,,,,,
2,769,,0.000568898452911526,,,,,
2,779,,0.00047156144864857197,,,,,
2,789,,0.0006171517889015377,,,,,
2,799,,0.0005325693055056036,,,,,
2,809,,0.00045064554433338344,,,,,
2,819,,0.00043223591637797654,,,,,
2,829,,0.00044787488877773285,,,,,
2,839,,0.0005561370635405183,,,,,
2,849,,0.00035810074768960476,,,,,
2,859,,0.00038294008118100464,,,,,
2,869,,0.00041922731907106936,,,,,
2,879,,0.0005571169313043356,,,,,
2,889,,0.0007159427623264492,,,,,
2,899,,0.00045396669884212315,,,,,
2,909,,0.0005006664432585239,,,,,
2,919,,0.0004391551192384213,,,,,
2,929,,0.00043953474960289896,,,,,
2,939,,0.00040199115755967796,,,,,
2,949,,0.0004595869977492839,,,,,
2,959,,0.0004869982658419758,,,,,
2,969,,0.00041689156205393374,,,,,
2,979,,0.0005075209774076939,,,,,
2,989,,0.0004424224025569856,,,,,
2,999,,0.0003338460228405893,,,,,
2,1009,,0.000345387845300138,,,,,
2,1019,,0.00044734173570759594,,,,,
2,1029,,0.0004367667715996504,,,,,
2,1039,,0.0003574749280232936,,,,,
2,1049,,0.00037473675911314785,,,,,
2,1059,,0.0004318350402172655,,,,,
2,1069,,0.0003015234542544931,,,,,
2,1079,,0.0004959998186677694,,,,,
2,1089,,0.0003849487111438066,,,,,
2,1097,,,0.0484013669192791,3574.36181640625,0.07182051986455917,1.23972749710083,0.04763292521238327
2,1097,0.0004600837710313499,,,,,,
3,1099,,0.0005336062167771161,,,,,
3,1109,,0.0004356665594968945,,,,,
3,1119,,0.0003454052493907511,,,,,
3,1129,,0.0003501317114569247,,,,,
3,1139,,0.0005089304177090526,,,,,
3,1149,,0.0004181549302302301,,,,,
3,1159,,0.0004054399614688009,,,,,
3,1169,,0.0003218543715775013,,,,,
3,1179,,0.0003099193563684821,,,,,
3,1189,,0.0003833657829090953,,,,,
3,1199,,0.0003088536614086479,,,,,
3,1209,,0.0003278146905358881,,,,,
3,1219,,0.0004013201978523284,,,,,
3,1229,,0.00038872758159413934,,,,,
3,1239,,0.0003643596719484776,,,,,
3,1249,,0.00040596473263576627,,,,,
3,1259,,0.0003797894751187414,,,,,
3,1269,,0.00034722802229225636,,,,,
3,1279,,0.0003702662652358413,,,,,
3,1289,,0.0004763854085467756,,,,,
3,1299,,0.0003135021834168583,,,,,
3,1309,,0.00026726789656095207,,,,,
3,1319,,0.0004794759734068066,,,,,
3,1329,,0.00032025863765738904,,,,,
3,1339,,0.0003361288399901241,,,,,
3,1349,,0.0002752062282525003,,,,,
3,1359,,0.0004597666847985238,,,,,
3,1369,,0.00037190064904280007,,,,,
3,1379,,0.00037481662002392113,,,,,
3,1389,,0.00037221438833512366,,,,,
3,1399,,0.00030502473236992955,,,,,
3,1409,,0.0003309754829388112,,,,,
3,1419,,0.0003592347202356905,,,,,
3,1429,,0.00035530715831555426,,,,,
3,1439,,0.0003634446475189179,,,,,
3,1449,,0.00039679999463260174,,,,,
3,1459,,0.0003780302358791232,,,,,
3,1463,,,0.048524435609579086,3600.101806640625,0.07195919752120972,1.2429832220077515,0.04812391847372055
3,1463,0.0003695906780194491,,,,,,
4,1469,,0.0003252822207286954,,,,,
4,1479,,0.00027037973632104695,,,,,
4,1489,,0.0003013714449480176,,,,,
4,1499,,0.0002860335516743362,,,,,
4,1509,,0.0003550910041667521,,,,,
4,1519,,0.0002368121058680117,,,,,
4,1529,,0.00026334926951676607,,,,,
4,1539,,0.00024330374435521662,,,,,
4,1549,,0.0003393836959730834,,,,,
4,1559,,0.0002580149157438427,,,,,
4,1569,,0.0002808341523632407,,,,,
4,1579,,0.00027950896765105426,,,,,
4,1589,,0.00029320118483155966,,,,,
4,1599,,0.0002981527359224856,,,,,
4,1609,,0.0002808041463140398,,,,,
4,1619,,0.00031556125031784177,,,,,
4,1629,,0.00021474873938132077,,,,,
4,1639,,0.0002483098942320794,,,,,
4,1649,,0.0003158353501930833,,,,,
4,1659,,0.000278954190434888,,,,,
4,1669,,0.00023591044009663165,,,,,
4,1679,,0.0002601945016067475,,,,,
4,1689,,0.00024531775852665305,,,,,
4,1699,,0.00031592586310580373,,,,,
4,1709,,0.0002780344511847943,,,,,
4,1719,,0.00032758445013314486,,,,,
4,1729,,0.000234178252867423,,,,,
4,1739,,0.0002548182674217969,,,,,
4,1749,,0.00025352451484650373,,,,,
4,1759,,0.0002713825670070946,,,,,
4,1769,,0.00022518057085108012,,,,,
4,1779,,0.00024894747184589505,,,,,
4,1789,,0.00029131522751413286,,,,,
4,1799,,0.00021281171939335763,,,,,
4,1809,,0.00023725272330921143,,,,,
4,1819,,0.00033470281050540507,,,,,
4,1829,,0.0002607914211694151,,,,,
4,1829,,,0.04840346425771713,3653.415283203125,0.07175752520561218,1.2461118698120117,0.04805480316281319
4,1829,0.0002779964997898787,,,,,,
5,1839,,0.00030875022639520466,,,,,
5,1849,,0.00021841636043973267,,,,,
5,1859,,0.00023864649119786918,,,,,
5,1869,,0.00022113540035206825,,,,,
5,1879,,0.0003053648688364774,,,,,
5,1889,,0.0003092726110480726,,,,,
5,1899,,0.00023320440959651023,,,,,
5,1909,,0.0002994011447299272,,,,,
5,1919,,0.00026919247466139495,,,,,
5,1929,,0.00022336668916977942,,,,,
5,1939,,0.0002069970068987459,,,,,
5,1949,,0.0002223386982223019,,,,,
5,1959,,0.0003036941052414477,,,,,
5,1969,,0.0003062072501052171,,,,,
5,1979,,0.0002763120864983648,,,,,
5,1989,,0.0002232851111330092,,,,,
5,1999,,0.0003466581110842526,,,,,
5,2009,,0.00038782862247899175,,,,,
5,2019,,0.00031115420279093087,,,,,
5,2029,,0.00020950390899088234,,,,,
5,2039,,0.00024047153419815004,,,,,
5,2049,,0.00022778293350711465,,,,,
5,2059,,0.0002818742941599339,,,,,
5,2069,,0.0002330460265511647,,,,,
5,2079,,0.00032518841908313334,,,,,
5,2089,,0.0003320407122373581,,,,,
5,2099,,0.00028522632783278823,,,,,
5,2109,,0.0002400521916570142,,,,,
5,2119,,0.00028644921258091927,,,,,
5,2129,,0.00026479753432795405,,,,,
5,2139,,0.00023960083490237594,,,,,
5,2149,,0.00021066551562398672,,,,,
5,2159,,0.0002591003431007266,,,,,
5,2169,,0.0003471430973149836,,,,,
5,2179,,0.0002848324365913868,,,,,
5,2189,,0.0003827782638836652,,,,,
5,2195,,,0.048093635588884354,3605.403564453125,0.0716274157166481,1.2390170097351074,0.04781212657690048
5,2195,0.000263225199887529,,,,,,
6,2199,,0.000269984157057479,,,,,
6,2209,,0.00024347935686819255,,,,,
6,2219,,0.00027803104603663087,,,,,
6,2229,,0.0002680227335076779,,,,,
6,2239,,0.0003053045365959406,,,,,
6,2249,,0.0002971199282910675,,,,,
6,2259,,0.0002859644591808319,,,,,
6,2269,,0.000273715442745015,,,,,
6,2279,,0.0002891837211791426,,,,,
6,2289,,0.0002916111552622169,,,,,
6,2299,,0.0002707537787500769,,,,,
6,2309,,0.00025591772282496095,,,,,
6,2319,,0.0002583694295026362,,,,,
6,2329,,0.0002310975396540016,,,,,
6,2339,,0.00021713858586736023,,,,,
6,2349,,0.0002271768607897684,,,,,
6,2359,,0.00019507089746184647,,,,,
6,2369,,0.00024407818273175508,,,,,
6,2379,,0.00018956522399093956,,,,,
6,2389,,0.00027990288799628615,,,,,
6,2399,,0.0002506573509890586,,,,,
6,2409,,0.00024177675368264318,,,,,
6,2419,,0.0002994014648720622,,,,,
6,2429,,0.0002981202560476959,,,,,
