dong,timestamp,pred_p10,pred_p50,pred_p90
가락동,2029-02-01,1267.6399579161887,1283.0641453199685,1302.6061908642105
가락동,2029-03-01,1229.7249385038494,1244.9145462560662,1264.1759462131663
가락동,2029-04-01,1007.2145437103402,1019.8980232352505,1036.1506747536662
가락동,2029-05-01,1094.1194764933953,1108.2838266927886,1126.3483434373563
가락동,2029-06-01,1147.720828503651,1162.9969468857128,1182.3008119744914
가락동,2029-07-01,1123.860426582143,1138.9459809569607,1157.9888074860949
가락동,2029-08-01,1002.2162890525008,1015.7644225138199,1033.346425353046
가락동,2029-09-01,1124.909501634813,1140.456343853192,1160.5910166594872
가락동,2029-10-01,1138.5021397970143,1154.4411356125026,1174.995567103655
가락동,2029-11-01,1173.8698259128998,1190.6812566845113,1212.187606701996
가락동,2029-12-01,1035.8874134367602,1050.892935837833,1070.5329887295227
가락동,2030-01-01,1053.6520711002445,1069.5820469719872,1090.1354438500684
가락동,2030-02-01,1177.0867079306706,1195.1995228325563,1218.5840824953473
가락동,2030-03-01,1142.8292992968622,1160.6326660527275,1183.6249845909306
가락동,2030-04-01,935.9400985448393,950.7443358176321,970.0192468228973
가락동,2030-05-01,1016.9726933531704,1033.4188796226285,1054.7455468589344
가락동,2030-06-01,1066.7465276203393,1084.3896852149035,1107.0949490478479
가락동,2030-07-01,1044.8352995116106,1062.2302171225242,1084.597016671548
가락동,2030-08-01,931.7223187341447,947.3228571070207,967.8304706639217
가락동,2030-09-01,1045.7422519578733,1063.56437282117,1086.9524393076238
가락동,2030-10-01,1058.3292402650598,1076.5581915613122,1100.3951865564948
가락동,2030-11-01,1091.1498664875903,1110.2934457847985,1135.1615632342318
가락동,2030-12-01,962.869313147149,979.9228508879987,1002.4892531428158
가락동,2031-01-01,979.4502008982512,997.4158493679782,1020.9097583441322
가락동,2031-02-01,1094.2432057800518,1114.6059031626257,1141.2464469365223
가락동,2031-03-01,1063.4862126503901,1083.4855628560836,1109.650096613679
가락동,2031-04-01,870.9674997986,887.5530455950878,909.3961364159538
가락동,2031-05-01,946.6829393592567,965.0474761770766,989.1493473654402
가락동,2031-06-01,992.9766211722372,1012.607664672895,1038.2052864208167
가락동,2031-07-01,972.896956687656,992.2338195983106,1017.4307876573374
가락동,2031-08-01,867.5323174290123,884.8588554226903,907.8556134558856
가락동,2031-09-01,973.6663059445419,993.401268980927,1019.5566914203413
가락동,2031-10-01,985.3410960185447,1005.4947569274692,1032.1236252137635
가락동,2031-11-01,1015.8474519777377,1036.949550813721,1064.6756862015443
가락동,2031-12-01,896.3963780891929,915.1689678516633,940.2204439865242
가락동,2032-01-01,911.8987147942513,931.5732825842457,957.5654710427203
가락동,2032-02-01,1018.7129989490569,1040.9613794158981,1070.364223932019
가락동,2032-03-01,991.3867808785526,1013.2393998004553,1042.110791870536
가락동,2032-04-01,812.0419546202991,830.1334403508293,854.1706188448139
가락동,2032-05-01,882.989416631994,902.9784751960425,929.4557430522007
가락동,2032-06-01,926.1414484850764,947.4543340282142,975.526717409798
가락동,2032-07-01,907.7414713456379,928.7250532467722,956.3487757379379
가락동,2032-08-01,809.3734079089783,828.1644217028414,853.2947425515707
가락동,2032-09-01,908.3713911633416,929.7291297182358,958.2564086251081
가락동,2032-10-01,919.2240933097778,941.0103075712694,970.031910778291
가락동,2032-11-01,947.639720202231,970.40186192038,1000.576574794413
가락동,2032-12-01,836.1879849737641,856.417103514126,883.5958819384745
가락동,2033-01-01,850.7107273203588,871.8391799497645,899.9764055229733
가락동,2033-02-01,949.9745561061982,973.8180948050474,1005.5802107053627
가락동,2033-03-01,926.169054375205,949.6131902928328,980.8243594957646
가락동,2033-04-01,758.796993076735,778.1877926230138,804.1276192431383
가락동,2033-05-01,825.5367001602368,846.932070500009,875.4763802885003
가락동,2033-06-01,865.8739444380333,888.6418632963347,918.8673853018688
가락동,2033-07-01,849.111018314028,871.5291056401046,901.2775706201566
가락동,2033-08-01,757.0147273749781,777.0831487755252,804.0820408489104
가락동,2033-09-01,849.5989911991767,872.3725058549325,902.9777284201075
가락동,2033-10-01,859.7134753682136,882.9237833676269,914.0413907025223
가락동,2033-11-01,886.2557320922036,910.4655672047921,942.7849758933183
가락동,2033-12-01,782.0115054785608,803.510964093628,832.5527130340242
가락동,2034-01-01,795.7359030006766,818.1382613582712,848.1607839763319
가락동,2034-02-01,887.8650990987409,913.0950315653097,946.9146389885668
가락동,2034-03-01,867.6590540243675,892.5234353029928,925.8181408819254
가락동,2034-04-01,710.9265755067325,731.4847181543832,759.1252767443015
가락동,2034-05-01,774.1173694910406,796.7860832469607,827.1922332765588
가락동,2034-06-01,811.9436617171707,836.0288665864513,868.1937856266426
가락동,2034-07-01,796.8230352238077,820.5911971353237,852.3100242057986
가락동,2034-08-01,710.3051150043156,731.5773928589176,760.3109821272583
가락동,2034-09-01,797.1852441614534,821.2944968256887,853.8309454549213
가락동,2034-10-01,806.6424005061172,831.1962057078706,864.2613933185519
가락동,2034-11-01,831.5240052627282,857.1008578057513,891.4140396871876
가락동,2034-12-01,733.7228234768907,756.4229705212225,787.1989119070573
가락동,2035-01-01,746.760265114005,770.3677117945913,802.1465675740685
가락동,2035-02-01,832.4574690745334,858.9967025807908,894.728079603576
가락동,2035-03-01,815.3908387700732,841.5971303806105,876.8363923411247
가락동,2035-04-01,668.0264661476473,689.6945992380395,718.9274949620317
가락동,2035-05-01,728.3342235215811,752.2268263226034,784.3952076783405
가락동,2035-06-01,763.8996960016077,789.2506143169392,823.2502608561816
가락동,2035-07-01,751.1454116464687,776.2345455932215,809.8469876615691
가락동,2035-08-01,669.501570589098,691.9513469721388,722.3529943571373
가락동,2035-09-01,751.4188321397962,776.8361652607449,811.2320236222853
가락동,2035-10-01,760.3055977936061,786.1754599463872,821.1158073430893
가락동,2035-11-01,783.7437200765157,810.6618301526033,846.8963432655362
가락동,2035-12-01,691.5934754883268,715.4738350278528,747.925271677013
가리봉동,2026-01-01,1520.5327016778963,1522.6579940378763,1524.5158574357656
가리봉동,2026-02-01,1583.3310514443908,1586.3154382571042,1588.9769339971506
가리봉동,2026-03-01,1531.5109595806302,1535.2781887467627,1538.7838470685551
가리봉동,2026-04-01,1261.2809227864477,1264.8610466308571,1268.4494306424713
가리봉동,2026-05-01,1369.9432588872116,1374.345221918088,1378.7948673223766
가리봉동,2026-06-01,1437.2955129062116,1442.403546578294,1447.4883391024841
가리봉동,2026-07-01,1406.9557037008176,1412.1243640272382,1417.2808532139038
가리봉동,2026-08-01,1254.7132115882005,1259.454757981754,1264.8002494839677
가리봉동,2026-09-01,1408.5940132447834,1414.369592140827,1420.8886038048506
가리봉동,2026-10-01,1425.6997107720545,1431.7977419859508,1438.6087296596338
가리봉동,2026-11-01,1470.2131251373128,1476.9901265807937,1484.4151324509405
가리봉동,2026-12-01,1297.481690978778,1303.6639136839522,1311.0166463122455
가리봉동,2027-01-01,1319.4968642037124,1326.6518458486048,1334.862530857629
가리봉동,2027-02-01,1473.917238914993,1482.3287451239753,1492.041263992766
가리봉동,2027-03-01,1427.9667519522807,1436.3616013883236,1446.1061781662686
가리봉동,2027-04-01,1170.355412445832,1177.5089934899404,1186.0261941440222
가리봉동,2027-05-01,1270.72726208897,1278.9465946273986,1288.67270668974
가리봉동,2027-06-01,1333.0961737090197,1342.1945633793046,1352.7980418874197
가리봉동,2027-07-01,1304.9533613980193,1314.0133091257594,1324.5584199029026
가리봉동,2027-08-01,1163.7612626835235,1171.9533752336777,1182.046138767104
가리봉동,2027-09-01,1306.371140685385,1315.9773701382444,1327.780841766878
가리봉동,2027-10-01,1322.2622764889763,1332.2197739499752,1344.3667020720188
가리봉동,2027-11-01,1363.4664141533447,1374.1802809749925,1387.0729193125353
가리봉동,2027-12-01,1203.2456713376985,1212.8914846137336,1225.019844531873
가리봉동,2028-01-01,1223.7533944788097,1234.3461945601066,1247.3466093436434
가리봉동,2028-02-01,1366.9970153787167,1379.2075241277541,1394.225322548958
가리봉동,2028-03-01,1325.1245470158976,1337.1952426430591,1352.07106327921
가리봉동,2028-04-01,1085.7194289018216,1095.8676314729425,1108.5611579171464
가리봉동,2028-05-01,1179.101380445214,1190.5391252980933,1204.7656463647343
가리봉동,2028-06-01,1236.935349972653,1249.38011906722,1264.6810879206055
가리봉동,2028-07-01,1210.9788082251962,1223.3032830406748,1238.4368072805762
가리봉동,2028-08-01,1079.9384263268687,1091.0326191401048,1105.1712635642223
가리봉동,2028-09-01,1212.2016304470112,1225.0270116152476,1241.3320895477636
가리봉동,2028-10-01,1226.9027066666833,1240.1016588999682,1256.791677046272
가리봉동,2028-11-01,1265.0642409383981,1279.0835512342826,1296.6316971630201
가리봉동,2028-12-01,1116.3942632749422,1128.945679435487,1145.135709459264
가리봉동,2029-01-01,1135.4987147058614,1148.986934131485,1166.0728307959907
가리봉동,2029-02-01,1268.4861140056253,1283.8997758070311,1303.44513095446
가리봉동,2029-03-01,1230.4588693117835,1245.63484991914,1264.896436411064
가리봉동,2029-04-01,1007.9517285487506,1020.6235859534921,1036.8767157424238
가리봉동,2029-05-01,1094.90520826166,1109.0567246700866,1127.1222105006198
가리봉동,2029-06-01,1148.5598150711849,1163.8228154221847,1183.12864916233
가리봉동,2029-07-01,1124.6590805827884,1139.732715193358,1158.7785339171585
가리봉동,2029-08-01,1002.9474188256726,1016.4851985399457,1034.0705476031683
가리봉동,2029-09-01,1125.7219768415855,1141.2572669899507,1161.396353935842
가리봉동,2029-10-01,1139.323564437372,1155.2506319737663,1175.809552814819
가리봉동,2029-11-01,1174.6964848632,1191.4961882907412,1213.0079218939277
가리봉동,2029-12-01,1036.6311912269553,1051.6256223548683,1071.2700378534364
가리봉동,2030-01-01,1054.4400362464871,1070.3593792307702,1090.917890851585
가리봉동,2030-02-01,1178.0152985000666,1196.1174748060891,1219.5100589237868
가리봉동,2030-03-01,1143.6300132976642,1161.4191268948712,1184.4155798075938
가리봉동,2030-04-01,936.7197840897385,951.5122739801506,970.7915064577751
가리봉동,2030-05-01,1017.7998026468298,1034.232829029037,1055.564355259995
가리봉동,2030-06-01,1067.6268770834802,1085.2566086761196,1107.9679266275073
가리봉동,2030-07-01,1045.6698831906265,1063.052776644353,1085.4267025925412
가리봉동,2030-08-01,932.4875672678145,948.0776479237602,968.5923530815264
가리봉동,2030-09-01,1046.5922508850215,1064.40261285379,1087.799163855786
가리봉동,2030-10-01,1059.1879174659746,1077.4046878222564,1101.2502208563737
가리봉동,2030-11-01,1092.0153366488782,1111.146814249605,1136.024328504762
가리봉동,2030-12-01,963.6488874339135,980.6911270519432,1003.2656538170412
가리봉동,2031-01-01,980.2714258274162,998.2260387055683,1021.7287432035857
가리봉동,2031-02-01,1095.2147951702414,1115.5665804519103,1142.2195287234886
가리봉동,2031-03-01,1064.3140892850843,1084.2983198900665,1110.4705125985824
가리봉동,2031-04-01,871.7607770309393,888.3340365994826,910.1846398007269
가리봉동,2031-05-01,947.5198340112387,965.8703833882994,989.9802563021365
가리봉동,2031-06-01,993.8646816369642,1013.4814529846328,1039.0883852129841
가리봉동,2031-07-01,973.7378104526466,993.0618277257167,1018.2690454172608
가리봉동,2031-08-01,868.3061467202823,885.6214365175493,908.6280515848582
가리봉동,2031-09-01,974.5254609176543,994.247681550126,1020.4145516436481
가리봉동,2031-10-01,986.208249182864,1006.3486824802517,1032.9890115533651
가리봉동,2031-11-01,1016.7222945872242,1037.8111042225341,1065.5495166402202
가리봉동,2031-12-01,897.1854623386557,915.945854133959,941.0081551742774
가리봉동,2032-01-01,912.7278968064023,932.3898860233218,958.3930589630322
가리봉동,2032-02-01,1019.7118669322888,1041.9481690129376,1071.3665734721103
가리봉동,2032-03-01,992.221516343584,1014.0570365833698,1042.9381572010534
가리봉동,2032-04-01,812.8410330737206,830.9184853217618,854.9649403144005
가리봉동,2032-05-01,883.8255620573702,903.7984358678228,930.2852033011768
가리봉동,2032-06-01,927.0259609549905,948.3222557895782,976.4054652771335
가리봉동,2032-07-01,908.5789531971224,929.5473183700755,957.1826076785169
가리봉동,2032-08-01,810.1474240386267,828.924957002392,854.0662433858574
가리봉동,2032-09-01,909.230352635437,930.5727992517012,959.1126339789903
가리봉동,2032-10-01,920.090541655726,941.8609176153975,970.8950499986391
가리봉동,2032-11-01,948.5143133892859,971.260387814574,1001.4483418018492
가리봉동,2032-12-01,836.9772153533253,857.1918505211789,884.3824377611013
가리봉동,2033-01-01,851.5394563311985,872.6517589911546,900.7998499058008
가리봉동,2033-02-01,951.0211340205612,974.8499937775529,1006.6294498382097
가리봉동,2033-03-01,927.0211986723338,950.4435819795779,981.6639434643238
가리봉동,2033-04-01,759.6356606664053,779.0083320220782,804.9574053468184
가리봉동,2033-05-01,826.397047575573,847.7711075942507,876.3239855965206
가리봉동,2033-06-01,866.7805890661601,889.5264828358765,919.7617629035706
가리봉동,2033-07-01,849.9543956406621,872.3508053126806,902.1082982947997
가리봉동,2033-08-01,757.7973948944795,777.8464131519472,804.8539253619465
가리봉동,2033-09-01,850.4665322602825,873.2181226604566,903.8331207726338
가리봉동,2033-10-01,860.5884343154634,883.7762104047304,914.903545238869
가리봉동,2033-11-01,887.1392709756187,911.3260820268044,943.6557230803304
가리봉동,2033-12-01,782.807905090421,804.28683513616,833.3378681181933
가리봉동,2034-01-01,796.5618598313087,818.9418797519123,848.9726687094403
가리봉동,2034-02-01,888.9495400130479,914.1590212901235,947.9948045986772
가리봉동,2034-03-01,868.544228459445,893.3800600391324,926.6814855428343
가리봉동,2034-04-01,711.8381554709267,732.3726533130138,760.0213670553162
가리봉동,2034-05-01,775.017753777485,797.6577824678925,828.0694584291388
가리봉동,2034-06-01,812.8916276220169,836.9470369389726,869.1184811804534
가리봉동,2034-07-01,797.656822671774,821.3908526245718,853.1104700458162
가리봉동,2034-08-01,711.0804653197296,732.3221910369391,761.0571318482248
가리봉동,2034-09-01,798.04210571104,822.1170107739118,854.6549279492478
가리봉동,2034-10-01,807.5062775764999,832.0250405988023,865.091611422255
가리봉동,2034-11-01,832.3962089700159,857.9370726775566,892.2517584548015
가리봉동,2034-12-01,734.5070090468507,757.1752785686425,787.9528295892609
가리봉동,2035-01-01,747.5789416079896,771.1528372703557,802.932572716487
가리봉동,2035-02-01,833.558153111249,860.0652763038454,895.8059700019094
가리봉동,2035-03-01,816.3303335042926,842.4988276231779,877.7401167525965
가리봉동,2035-04-01,669.0159901394102,690.6532459099914,719.8917743795168
가리봉동,2035-05-01,729.2837918861545,753.1385314828935,785.3078146441017
가리봉동,2035-06-01,764.8978612585182,790.2094387010873,824.2107911717054
가리봉동,2035-07-01,751.9450806999739,776.9921454859949,810.6016991254634
가리봉동,2035-08-01,670.2473393891643,692.6597406136683,723.0598809533305
가리봉동,2035-09-01,752.2401680164813,777.6155859055528,812.0096298866825
가리봉동,2035-10-01,761.132929338939,786.960086530433,821.8984894035278
가리봉동,2035-11-01,784.579001528682,811.4531306079397,847.6855896074001
가리봉동,2035-12-01,692.341441383797,716.1828287481584,748.6326921204754
가산동,2026-01-01,1520.5308692372791,1522.6564511613476,1524.5144716959471
가산동,2026-02-01,1583.3290076612652,1586.3137363261892,1588.9754363895663
가산동,2026-03-01,1531.51052882881,1535.278320291978,1538.7844145778972
가산동,2026-04-01,1261.280192148515,1264.8607780483342,1268.4495015226084
가산동,2026-05-01,1369.9425775786308,1374.3450427238777,1378.7950470967785
가산동,2026-06-01,1437.2948998340653,1442.4034767244607,1447.4886680336917
가산동,2026-07-01,1406.9557430107063,1412.1249400601203,1417.28183525381
가산동,2026-08-01,1254.713218599457,1259.4552529704008,1264.8010881754074
가산동,2026-09-01,1408.5938636932756,1414.3699688698957,1420.889387202001
가산동,2026-10-01,1425.6997984059547,1431.798371381833,1438.609777390486
가산동,2026-11-01,1470.2137221272394,1476.9912655401497,1484.416678052448
가산동,2026-12-01,1297.4822951659132,1303.664996689818,1311.0180699749972
가산동,2027-01-01,1319.4976187345392,1326.6531159851684,1334.8641445161209
가산동,2027-02-01,1473.9182135269175,1482.3303410131484,1492.0432121735773
가산동,2027-03-01,1427.9680472732007,1436.363479542794,1446.1083842121482
가산동,2027-04-01,1170.3563171282667,1177.5103577117707,1186.0278090308018
가산동,2027-05-01,1270.7283295676193,1278.948152602628,1288.6745381504354
가산동,2027-06-01,1333.097283648531,1342.1961934012838,1352.7999594434216
가산동,2027-07-01,1304.9551552300582,1314.0156147109485,1324.5610227828033
가산동,2027-08-01,1163.762879769653,1171.9554490221185,1182.0484704041278
가산동,2027-09-01,1306.3727807345697,1315.9795124877962,1327.783282802267
가산동,2027-10-01,1322.2641532242349,1332.2221685539823,1344.3694064791046
가산동,2027-11-01,1363.4688522234626,1374.1832296491461,1387.0761798506692
가산동,2027-12-01,1203.2478946297078,1212.89417756696,1225.0228154094825
가산동,2028-01-01,1223.7558152234642,1234.3491305768098,1247.3498318538286
가산동,2028-02-01,1366.9998722521657,1379.2109485746203,1394.229059560748
가산동,2028-03-01,1325.1277656006062,1337.1989961637173,1352.075110400039
가산동,2028-04-01,1085.7219527476698,1095.870576946579,1108.564360513527
가산동,2028-05-01,1179.1042355703776,1190.5424405428396,1204.7692435836768
가산동,2028-06-01,1236.93836817917,1249.3836307442489,1264.6849017270956
가산동,2028-07-01,1210.9826202354232,1223.3075895643158,1238.4414254393466
가산동,2028-08-01,1079.941849976901,1091.0364844039348,1105.1754094753715
가산동,2028-09-01,1212.2053559901894,1225.0312146807814,1241.336607518961
가산동,2028-10-01,1226.9066716414811,1240.1061169558068,1256.796461971327
가산동,2028-11-01,1265.0688005143836,1279.0886044817403,1296.6370805764034
가산동,2028-12-01,1116.3983535534237,1128.9502068272066,1145.1405492044566
가산동,2029-01-01,1135.5030399528475,1148.9917430696973,1166.0779653677835
가산동,2029-02-01,1268.4911442880098,1283.905350288359,1303.4510743588871
가산동,2029-03-01,1230.464445537177,1245.6409450356446,1264.9028967254676
가산동,2029-04-01,1007.9562062922054,1020.6284431722555,1036.8818569646405
가산동,2029-05-01,1094.9103007049305,1109.0622175903916,1127.1280091376548
가산동,2029-06-01,1148.5651955725984,1163.8286186075964,1183.134775599965
가산동,2029-07-01,1124.6654028300354,1139.7394682142922,1158.785626418969
가산동,2029-08-01,1002.9530494008035,1016.4912288814826,1034.0768768084622
가산동,2029-09-01,1125.7281792539466,1141.2639014978067,1161.4033326635224
가산동,2029-10-01,1139.3300306635626,1155.2575436466602,1175.8168196420295
가산동,2029-11-01,1174.7035872713057,1191.503729613562,1213.0158298313304
가산동,2029-12-01,1036.6375206580026,1051.6323254081872,1071.277085615078
가산동,2030-01-01,1054.4466374311962,1070.366401064166,1090.9252751388392
가산동,2030-02-01,1178.0229629511136,1196.1256246471983,1219.5186043912597
가산동,2030-03-01,1143.6386171145143,1161.4282128395635,1184.4250618607748
가산동,2030-04-01,936.7267614771962,951.5196610791049,970.7992349066844
가산동,2030-05-01,1017.8077100587847,1034.2411819711606,1055.5730888981168
가산동,2030-06-01,1067.6351994488668,1085.2654060532889,1107.9771268680377
가산동,2030-07-01,1045.679306263429,1063.0626949619216,1085.4370601429391
가산동,2030-08-01,932.4959565008857,948.0864864557802,968.6015957545583
가산동,2030-09-01,1046.6015808984894,1064.4124248080104,1087.809438682543
가산동,2030-10-01,1059.197547191875,1077.4148122899217,1101.2608217073544
가산동,2030-11-01,1092.0256696060787,1111.1576490365205,1136.0356534478271
가산동,2030-12-01,963.6580631900509,980.7007628340164,1003.2757001485501
가산동,2031-01-01,980.2809241938735,998.2360438690315,1021.7391780533436
가산동,2031-02-01,1095.225750006371,1115.578110804566,1142.2315345493414
가산동,2031-03-01,1064.3265747621351,1084.3113932475153,1110.4840835360083
가산동,2031-04-01,871.7710296443528,888.3447472205188,910.1958037555555
가산동,2031-05-01,947.531429430661,965.882496628047,989.9928784388588
가산동,2031-06-01,993.8768738284124,1013.4941935320647,1039.10167218237
가산동,2031-07-01,973.7511450722737,993.0757469797827,1018.2835626627603
가산동,2031-08-01,868.3179793059392,885.6338102421345,908.6409515427737
가산동,2031-09-01,974.5386756277425,994.2615137161525,1020.428970229765
가산동,2031-10-01,986.221815196313,1006.3628816943994,1033.003811774835
가산동,2031-11-01,1016.7366515321859,1037.8261127161884,1065.5651426178406
가산동,2031-12-01,897.1981446957078,915.9591139000341,941.0219828332422
가산동,2032-01-01,912.7409671779875,932.4035835675226,958.4073527351042
가산동,2032-02-01,1019.7267352414304,1041.9637400048389,1071.3828235686883
가산동,2032-03-01,992.2389815771119,1014.0752544971269,1042.957105724748
가산동,2032-04-01,812.8554498371955,830.9334997560945,854.9806138066377
가산동,2032-05-01,883.8418765790967,903.8154069448001,930.3029229929626
가산동,2032-06-01,927.0431039937217,948.3400982410961,976.4241070983505
가산동,2032-07-01,908.5972477948488,929.5663606871245,957.2025138695616
가산동,2032-08-01,810.1636461356101,828.9418391943154,854.0839096507125
가산동,2032-09-01,909.2484909886047,930.5916961735447,959.1324088018604
가산동,2032-10-01,920.1090937514044,941.8802437626791,970.9152721065384
가산동,2032-11-01,948.5337954929242,971.2806772338334,1001.4695547059283
가산동,2032-12-01,836.994468890642,857.2098209404922,884.4012236632831
가산동,2033-01-01,851.5572305307738,872.670302214142,900.8192462972664
가산동,2033-02-01,951.041041389585,974.8707667464371,1006.6511924972044
가산동,2033-03-01,927.0453470477262,950.4687388315075,981.6902155829326
가산동,2033-04-01,759.6556072201516,779.0291485770413,804.9791402179405
가산동,2033-05-01,826.4196830634335,847.7947280523545,876.3486399098222
가산동,2033-06-01,866.804343598714,889.5512799306723,919.7876564184737
가산동,2033-07-01,849.9796617214025,872.3772278864424,902.1359565826386
가산동,2033-08-01,757.8198085557842,777.8698689681652,804.8785239101592
가산동,2033-09-01,850.4916678218816,873.2444153560507,903.8607039913933
가산동,2033-10-01,860.614059789347,883.8030152584541,914.9316639916966
가산동,2033-11-01,887.1660241504358,911.3540568788736,943.6850629939803
가산동,2033-12-01,782.8315469729539,804.3115721598145,833.3638277283491
가산동,2034-01-01,796.5862420451435,818.9674229417726,848.9994917344352
가산동,2034-02-01,888.9765183318755,914.1872823328813,948.0245160436199
가산동,2034-03-01,868.5763761533866,893.4137244056004,926.7168552979734
가산동,2034-04-01,711.864439309278,732.4002178541072,760.0503983466309
가산동,2034-05-01,775.0478025413775,797.6892840334863,828.1026191412345
가산동,2034-06-01,812.9231115086561,836.9800683127244,869.1532598311239
가산동,2034-07-01,797.6903434181997,821.426256654715,853.1479881542582
가산동,2034-08-01,711.1102471140582,732.3536632219178,761.0905222452805
가산동,2034-09-01,798.0755415644569,822.1523603461354,854.692431196472
가산동,2034-10-01,807.5403062466764,832.0610114778343,865.1297724604959
가산동,2034-11-01,832.4316214261358,857.9744962147755,892.2914566376196
가산동,2034-12-01,734.538322696253,757.2083745382731,787.9879694839376
가산동,2035-01-01,747.6110186376387,771.1867840827558,802.9686408967472
가산동,2035-02-01,833.5933914125122,860.1025860075782,895.8456427684778
가산동,2035-03-01,816.3693095157103,842.540028411979,877.7838649885724
가산동,2035-04-01,669.0477132388529,690.6868460173052,719.9275156932031
가산동,2035-05-01,729.3203126224834,753.1771804364191,785.3489043606802
가산동,2035-06-01,764.9360400769385,790.2498575534553,824.2537813057547
가산동,2035-07-01,751.9879958183529,777.0375546157661,810.6499814628149
가산동,2035-08-01,670.2855169319893,692.7001592400087,723.102884336348
가산동,2035-09-01,752.2830551365607,777.6610140884748,812.0579718842137
가산동,2035-10-01,761.1765205323167,787.0062555841004,821.9476191517363
가산동,2035-11-01,784.6242438843121,811.5010494979438,847.7365750309498
가산동,2035-12-01,692.3814680795351,716.2252390220727,748.6778425648316
가양동,2026-01-01,1520.531119887836,1522.6565844612803,1524.5145228092786
가양동,2026-02-01,1583.330389352743,1586.3149448151405,1588.9765018809833
가양동,2026-03-01,1531.50941201257,1535.2770877709459,1538.7830731925173
가양동,2026-04-01,1261.2802872958746,1264.8606484690672,1268.4492085513998
가양동,2026-05-01,1369.941149893771,1374.3433454998703,1378.7931260800988
가양동,2026-06-01,1437.29346085571,1442.4017276930397,1447.4866620937185
가양동,2026-07-01,1406.9535141417457,1412.1224018348003,1417.279029050185
가양동,2026-08-01,1254.7109411117137,1259.4527076517065,1264.7983106011113
가양동,2026-09-01,1408.5915587654629,1414.3673739199548,1420.8865209233113
가양동,2026-10-01,1425.6972742862297,1431.7955497702494,1438.6066717148105
가양동,2026-11-01,1470.2113273227824,1476.9885501964675,1484.4136670341816
가양동,2026-12-01,1297.4800463828212,1303.6624640115888,1311.01527393212
가양동,2027-01-01,1319.4955382458618,1326.6507561020555,1334.8615462534058
가양동,2027-02-01,1473.9156260023083,1482.3274281025433,1492.040018937032
가양동,2027-03-01,1427.963907303994,1436.3589981953762,1446.1036084906957
가양동,2027-04-01,1170.354197120529,1177.507982387642,1186.02514700931
가양동,2027-05-01,1270.7253934117643,1278.9449151608133,1288.6709832467966
가양동,2027-06-01,1333.094203382432,1342.1927758574768,1352.7961923681744
